playlist_id,track_ids
302,10269 20169 3001 1641 3551 16994 13029 16601 1714 4026
303,2551 18824 7961 4672 9834 5149 19969 9473 1992 663
310,8749 6557 16451 20443 12164 9963 4603 7811 13259 9676
315,17056 8526 4029 19487 15778 7256 1944 5261 17249 3445
316,9388 4774 10521 6920 13599 8138 3907 9718 12539 8645
326,17034 20169 9941 10636 2912 3811 12639 16820 16905 18074
332,15558 1357 7312 2088 5881 10013 18661 16998 1828 18575
337,10848 14826 16994 1085 868 16866 18096 8866 1714 12436
362,16494 11006 17281 8265 18876 1641 2164 12622 2052 2090
365,8437 20461 14659 13129 12765 16433 7989 6732 13435 20135
368,10629 14395 9705 2674 17239 10264 5576 14591 15578 13980
370,18679 5297 20558 5455 15360 12526 12246 19509 19733 2197
378,20371 11282 5778 1830 16465 6925 4707 9430 11722 19775
392,11070 2272 6933 18440 10496 17786 2674 15710 13139 11107
401,10848 16502 20263 4910 14826 17584 2272 20515 3685 11943
403,5020 20359 6732 20135 5485 9491 16340 8437 2247 3007
407,10659 7550 9528 17404 18418 2920 18899 19119 5818 17276
408,13980 15209 14527 14591 6253 14395 13237 11490 3190 3245
413,15781 37 15090 5564 4058 18399 7545 20135 1714 12739
422,8640 1180 4089 10259 3256 2489 4433 13297 508 14012
432,16930 520 3944 6577 8498 8950 18763 13972 14213 6492
437,682 913 15360 20497 13972 17359 2887 5893 2204 3944
441,4865 405 8498 6695 19733 16338 17200 1502 8138 18424
448,11740 20134 19624 7516 15942 19254 13216 10016 519 11512
451,1587 15781 4026 20169 12768 14378 18332 5152 7077 5359
452,11107 10250 1746 17239 14052 5606 18381 8491 15578 7009
455,13276 11016 4072 2807 5527 4201 395 13573 6915 10249
460,12425 16236 8956 11107 9537 17239 13980 14395 18381 6253
467,18026 10926 16861 20121 19205 5878 8297 2392 2869 15335
470,5606 2997 12510 7506 648 14826 868 15204 1111 17652
492,8749 19662 20242 15360 5924 11233 1063 12311 15471 8169
495,17200 18743 9963 11074 8749 17820 9508 5679 13930 1502
497,13034 2117 20134 14583 13006 550 17157 15907 13990 12425
500,1641 1020 10742 14453 10013 16583 8112 12721 5534 14178
504,3364 3124 18963 3195 13711 193 11929 11315 7717 6790
505,1898 9229 3855 18040 14149 7197 14790 6453 14289 16008
509,5606 16820 8767 2437 2997 9941 7506 4910 9291 12510
514,2740 17096 17972 1494 9061 15670 16509 5928 1260 14591
515,16686 17382 14434 108 16731 1066 7751 2085 7479 8978
527,5840 2561 20022 14660 20043 16348 4709 12128 19162 14853
528,15558 5881 9034 2088 7400 17715 20408 14233 17515 16024
529,1111 7506 20172 8491 16494 13785 17584 8145 16866 11943
532,797 2417 19858 8796 14375 6489 456 7321 4710 4085
537,20145 1730 11407 12879 20373 6246 15093 5658 17826 19956
545,16465 18285 6925 6367 1830 20371 4526 5674 18479 18547
552,19462 8600 18404 1300 16708 8167 17586 17026 14907 11882
554,2674 8018 16973 13368 13101 80 11107 4965 10679 18381
558,3648 4052 11257 5042 1373 13424 15650 8749 18418 12311
559,4672 6821 3242 6672 10442 7490 9940 18824 8047 17414
564,11882 15722 11930 2359 15185 10511 1513 6223 20247 2000
567,10316 4072 2631 4201 7844 2719 12225 15974 18751 10870
574,11006 2730 660 3606 8045 4369 18404 2052 1253 9706
580,20172 10848 648 4949 411 10251 5606 7506 4401 1149
581,17154 10100 12311 15167 10419 4603 9477 7460 5668 11233
582,17634 15498 14597 358 5679 8358 4909 20150 14714 7460
592,8709 16708 19340 9257 15050 17586 2508 4743 9173 14430
595,13980 8956 14395 8229 15570 13237 18728 6253 17281 17096
601,7323 3413 17764 16585 15241 16861 10694 11063 12295 15335
603,6 17764 15633 9961 865 3832 10694 16585 1444 3212
604,8129 17383 12804 1777 15392 1826 5700 17748 1246 19135
611,2980 19991 1290 15750 12426 16433 15542 7085 17984 4417
615,10081 913 1039 11016 14558 16336 10870 9242 1014 14903
619,6577 13129 10201 18303 11715 3565 3001 3685 11400 9784
622,6093 624 11283 18876 9051 16225 9400 6985 11148 3700
625,7157 19858 1012 1374 5971 2253 14213 18615 18254 14375
628,12623 5665 14295 8573 14430 7517 5881 12559 3418 2088
631,16274 11938 17301 19494 1385 5987 6530 2160 5228 17980
633,6892 13980 14758 14591 18728 15578 14395 3245 6253 3190
636,12173 9670 6 17764 3832 2212 15633 845 9678 16861
642,1534 17918 9710 9291 3073 13237 5881 11474 18875 13006
643,14375 1473 1012 1374 4710 6409 9441 11400 12929 11842
646,5846 3403 14994 1144 18899 10636 15495 1085 2997 13439
665,2740 17096 14591 3190 1260 18728 5903 15417 12438 13237
667,14571 2272 6433 3304 5722 3698 12765 19991 15893 9903
676,573 18649 3885 2674 10250 5576 9712 778 541 9624
680,6821 663 1082 17869 18953 17744 14556 17414 6577 11425
683,4720 699 1020 16486 14178 7153 5534 5524 3491 2006
686,18289 11654 2212 3212 9961 14679 19654 4255 18026 19399
691,17154 19243 15650 20443 1063 4189 10100 4052 11233 7109
696,11151 5708 755 12576 20054 16166 12536 7427 3798 12744
703,8828 15471 12526 3173 16451 5924 9963 624 13216 18266
704,3830 411 2497 16502 14008 14826 8145 2579 11369 20515
707,19781 13706 20134 17597 18074 3510 18401 3938 13865 5591
708,9205 10019 19396 1329 11870 15783 553 16460 4926 15593
709,17663 10834 1992 9834 19154 9246 12897 14147 3471 9473
714,11756 15942 19929 15347 20359 368 3304 9491 12507 11740
715,387 12196 1020 5786 16583 12721 8033 2665 14306 10691
717,10496 12963 14309 15578 2740 10828 6189 32 13980 8229
719,12919 4926 5054 2680 19494 10222 14072 10910 16274 11211
721,573 7619 2037 6253 11032 9624 360 10264 13139 18381
722,10930 18059 3001 1710 11425 3685 19173 6577 13129 18763
724,17550 3410 16080 19486 20213 10992 5003 15386 10367 5746
731,20169 4013 12721 1020 797 7153 11357 19838 14668 19589
735,10496 6253 18728 4364 11366 11896 17096 7059 360 2740
737,4089 508 10481 2989 5020 7081 3256 15038 9886 519
740,2508 9003 4800 7544 5750 17200 56 12075 4148 16521
744,3001 15090 19991 5463 4058 15775 11636 5564 13669 16303
746,9253 3860 658 5655 2236 5474 19462 17563 1322 3624
757,15781 4058 12721 396 1085 8659 16379 2164 5534 19008
759,7550 6915 16338 14832 18377 18418 5527 17404 4072 19119
770,14826 14453 16494 4839 15542 1714 15558 4202 19628 11943
773,11157 6496 7889 6971 5892 6823 18726 9919 9208 1290
774,8160 12633 18617 10684 11196 8377 1724 11661 8360 16817
788,15474 6103 20197 11226 411 6214 2873 20263 18096 13216
791,11943 5606 16601 1719 2780 1714 10848 7506 14453 8866
804,18875 18503 6565 8464 15680 5606 4266 3644 7728 8767
807,10269 12639 3788 16994 10706 15781 1085 16379 2018 19688
818,8640 6823 13154 7224 8437 10089 519 20163 6433 9120
837,13542 1063 16451 14524 4603 20443 12526 15779 20242 15650
848,8047 17635 12071 15185 19969 7416 4370 9473 17241 14631
854,5675 149 10019 19060 7183 1282 2029 17825 12437 9233
856,17709 14309 6892 3776 894 16433 7989 11157 17330 9984
859,6776 1253 8045 4800 7544 6408 1060 1322 12623 16521
882,8822 573 9826 1398 2780 541 2674 7009 16249 6813
914,19254 4058 394 18729 14178 1149 19602 1085 3519 7163
916,1830 6925 15624 5252 4707 3535 18479 19775 11722 16697
924,11196 4106 10567 5089 18096 17556 18266 17774 11661 894
925,2551 12712 17663 20232 6672 663 10834 7558 17414 2859
926,4514 11664 3189 19431 5141 15771 8866 14008 868 7506
927,7363 16930 20007 6577 1979 6492 20497 11599 9314 8950
928,15781 797 5100 19602 4910 5606 10591 14826 4058 1133
938,972 13997 19929 6971 368 15183 2980 19413 15617 12307
949,12436 2873 18096 13216 15578 4106 16471 11638 12990 19662
951,8466 15050 9257 6408 14453 5750 4800 18599 4743 2508
953,2980 6433 9804 10691 830 10977 14904 2132 20461 1947
957,4079 2783 17971 4268 4710 7914 15288 17052 5470 19464
961,3961 8047 17663 17241 19969 9504 15185 11510 9473 12008
962,438 14509 14547 13022 11173 8890 8838 9231 13531 5474
963,17241 7416 6672 18755 14370 2000 14572 18090 16289 20247
964,10293 752 11595 463 18991 12488 5620 19505 8066 13960
976,7485 14826 16601 5606 20172 12436 20263 1714 14758 3885
981,16673 19339 3698 4954 15775 2980 10833 4301 8437 1947
984,11010 16673 8835 3304 18910 8361 1840 12765 18607 9491
988,8356 5186 15886 17200 8001 8218 3600 15341 2274 18490
994,7539 9175 20262 14774 1329 13384 2638 17138 16288 11088
995,4089 16673 4301 17129 17114 16385 14662 972 10481 3001
1004,7506 2780 14826 18627 648 16601 5141 8866 20167 2151
1009,394 9804 10691 16486 6788 387 3375 19305 12196 5023
1011,8342 4219 8033 14306 1205 5023 13593 19466 16100 333
1016,4347 1944 7260 10269 371 8356 3698 4549 3445 18830
1017,4026 9163 394 14178 5564 3551 7163 14597 15498 2164
1018,1290 6823 14360 7085 7989 15775 14662 12715 16433 16083
1021,5700 12804 17383 4443 1246 2915 15392 15548 19135 2863
1027,6509 5965 17744 10916 2693 13711 8413 10511 4718 19711
1031,4949 11943 1189 2497 868 20172 10848 2997 14826 4401
1034,16645 8796 7147 15355 7550 4814 299 1039 1486 13123
1035,18361 14907 6606 4369 12075 9388 9003 13599 19462 8880
1045,16502 17584 18739 3556 20515 3976 10848 17984 5551 2497
1046,3097 1056 4720 5633 19008 12599 13787 5739 3011 3558
1050,7891 14982 14527 5928 16923 1382 17096 16309 11490 3729
1052,7544 12931 2508 6704 1300 9253 18275 8248 4447 17563
1056,3264 4506 8113 6489 18078 13022 18515 20316 8890 15716
1057,9963 7100 2090 12802 9007 14012 19834 14091 17530 11417
1065,8145 8426 344 12499 16502 18956 10838 975 10596 4133
1066,3622 7904 2897 6466 9681 11573 2853 17200 7499 7700
1070,2736 1180 15526 10596 17947 14012 8041 1111 19043 16954
1073,5846 18899 15428 19414 5031 7920 17203 1144 1014 14994
1083,13139 18649 1746 13101 360 10264 541 13237 6253 14052
1087,10591 13029 16994 1111 2627 37 4910 12639 6353 637
1092,19770 9579 14904 9804 14306 2665 19466 18743 1641 19305
1094,18059 16297 16404 15931 8838 14827 17780 12906 14583 13022
1098,1849 11006 8172 1023 4467 14012 17281 9183 1180 15868
1099,12510 15900 10848 2151 14322 11369 1149 10269 10591 15542
1103,3698 4301 1489 3001 4359 8627 13154 1023 10089 16579
1104,913 11164 14807 19555 5881 2752 3093 17780 12393 2264
1106,4707 3535 1830 4526 15624 20254 15864 5674 18547 5778
1108,15312 9060 3413 12173 9670 17764 9678 4255 10841 12295
1115,3424 7989 4301 9984 16579 817 14360 12715 16756 19339
1120,6113 7133 18051 1813 953 7174 10019 16491 13105 17357
1122,2508 15050 9257 1253 4800 18773 6408 10786 7544 18599
1126,14826 10496 868 20172 14309 4401 4910 11369 17584 2497
1128,8491 411 16502 4288 2497 3830 20515 14277 4949 10251
1129,4201 10316 7550 17404 14832 6915 1039 10659 18377 19024
1147,6197 8297 2392 11654 12173 15312 13238 14784 7323 2212
1161,12597 3830 7506 14322 12882 5606 8145 10848 17057 1085
1163,7544 6868 12931 8017 8709 11882 7517 18404 18093 18599
1164,8138 19446 8169 18419 797 405 17820 6695 4865 12142
1169,11882 12666 14471 14022 13406 14907 20193 17586 56 4369
1173,13980 13237 2740 14758 18728 17096 6892 18381 360 16509
1174,15752 11174 6423 9465 17312 17080 12360 1428 12830 6284
1176,1329 10019 9205 1385 15783 12029 19396 149 10970 11870
1185,9740 10760 10966 1713 14730 14229 6153 19816 16731 11327
1210,9834 11688 19969 18856 10834 4339 10584 17663 4253 4672
1223,1605 8160 11661 11196 6494 4106 2081 7485 19244 17774
1224,12220 20417 4857 18426 20007 5893 520 3944 6577 8950
1226,8953 3644 18875 12639 9710 17926 19699 8573 12834 14770
1233,9007 2085 14604 1232 15585 8692 6498 17947 3021 9530
1237,17311 10742 14487 679 1946 5320 18667 1985 10536 20123
1238,19317 3431 1111 8018 4910 5074 14322 8145 5606 7506
1243,20169 797 19624 5100 16820 10706 5892 7009 20268 6496
1244,12142 19446 11074 6695 14248 16113 4947 8717 11123 15414
1246,11510 6624 6672 5749 7416 1513 3961 6703 17241 17635
1254,8018 2780 80 7009 2437 17568 5100 6933 1719 11070
1257,10470 10013 19629 12721 19555 9093 4013 3835 956 12196
1268,20461 14659 13435 14147 2132 14509 17657 6139 6732 10584
1274,2674 13542 8749 13139 2497 11107 5881 20172 17568 5606
1284,19730 10285 4466 5069 16973 14903 3192 7147 18906 12164
1285,3876 4346 8849 13624 16905 1588 8540 5193 10346 12668
1287,3511 11006 13034 17826 6667 19928 4144 3787 2274 216
1294,16866 7545 16663 20169 1111 18986 4834 1900 5620 5630
1297,4774 4743 10801 1194 17822 507 11178 2508 13599 10825
1300,11286 6137 14147 663 9473 19969 17663 15704 11688 18824
1302,1357 18763 17166 1710 15092 7931 6285 14827 11417 10930
1316,19733 3893 20415 5482 5661 15458 2887 7070 16944 4397
1319,3473 9477 10698 19466 3534 12170 19776 18254 5018 305
1331,9579 5534 10691 2132 10742 10850 17281 9477 9974 1641
1332,10496 1635 9941 17926 12425 13368 20287 18074 14885 15578
1339,9670 3919 6 2186 11654 15335 15312 7323 18057 18289
1341,18446 15558 18575 3648 20443 5890 4052 13865 8749 15438
1343,6892 13237 10496 18855 17239 14395 4259 6253 13980 13671
1346,4347 7516 18830 8356 8725 770 11251 14949 8138 8995
1350,3242 1271 9246 20232 12744 12395 268 4253 3486 13052
1353,573 18389 13980 16612 6556 7092 10264 5903 778 318
1362,17034 5112 15725 1069 2436 19386 9061 10776 14173 13971
1363,15771 1372 14904 16494 15775 4944 10848 20548 3996 12783
1370,14007 11896 20134 16474 19939 11107 11070 5576 13139 1674
1371,16673 5925 13803 1944 9231 8138 19339 2508 15511 4954
1374,18904 5925 7157 13940 1551 5443 6409 3750 4111 4085
1379,6569 2085 17709 16128 16477 18352 1933 4281 9083 17398
1383,9051 1056 19773 3700 17699 13787 456 5273 17909 15664
1390,4865 4743 18361 17200 9508 14668 8539 11233 15090 4603
1391,13670 3860 13406 1300 18404 5474 14022 12666 3624 8167
1395,14097 19733 5309 14360 17524 9984 16451 11803 13808 18826
1398,13906 8996 6695 4952 13041 2520 8164 10038 8466 7760
1402,17568 10269 15499 2006 2508 15710 15666 5761 1195 13959
1404,5023 387 19075 15640 6068 19770 2665 4745 5612 16100
1415,16630 12414 16199 1681 2084 104 6712 13561 2811 4323
1417,11227 17748 10446 18244 5700 12472 9216 18798 820 6313
1418,12804 17383 1246 5700 11239 11231 15503 17748 10347 15548
1433,16494 10591 4839 16905 5141 8539 15542 797 11943 19991
1444,6113 7539 1813 1329 16288 9175 19850 14178 16351 10019
1454,16583 20461 10691 9804 20135 3453 12762 8112 10055 14904
1456,4433 13251 18358 28 8021 12323 19192 2423 765 16254
1463,9060 9670 12226 17764 2186 2869 18057 3982 16861 7323
1473,14453 13188 436 14233 7577 9034 3418 2418 20571 8573
1481,1641 19305 4745 4058 4026 3551 1020 18743 5359 9804
1505,15386 13003 11774 17550 3410 16080 13518 20213 10367 7750
1519,1195 17568 17034 4113 5997 482 14665 6015 17786 15713
1524,14659 18231 20461 9007 17947 17247 7907 16873 19368 14046
1526,19590 18804 9749 17226 15923 13998 19364 12943 791 11326
1534,19205 8297 2392 12173 15543 18026 3963 16585 3413 10002
1535,16494 18876 4839 2348 8828 6093 17699 624 12622 3238
1536,10259 6971 16583 20169 4695 16866 9007 362 19590 797
1537,7436 15624 4526 1041 7000 19091 15864 17818 5778 11232
1542,13908 214 20244 19295 17213 20421 17396 7066 12220 11262
1545,19192 6667 2423 3650 3022 14612 2052 17281 5639 18063
1554,20172 15771 411 8491 14008 14826 2919 11369 2497 4288
1560,15312 17764 9670 18289 7323 14679 4255 9961 16585 3832
1570,19385 14395 10496 11896 14309 12425 15578 13237 19662 14758
1573,17154 14714 13706 20321 15650 15740 11716 13550 19075 12311
1579,17138 6113 20458 1329 4475 17732 1813 7133 16288 9175
1580,16432 2216 9731 2235 6760 19385 8048 12716 15105 16663
1582,15558 14453 19640 19555 16820 10339 10013 2088 15413 2418
1583,15988 9940 7961 12071 17663 3961 17635 18556 15185 11510
1588,9388 4774 13129 3685 1192 11715 12046 11571 250 14907
1590,15328 5171 19385 7053 16686 4811 14345 2700 10418 1328
1601,16502 8145 14732 11943 4401 2919 20172 10848 7506 868
1609,10848 17984 2497 3830 20134 14008 15474 4482 17584 18920
1627,20169 9778 19602 637 17923 10041 7889 6823 15750 12718
1629,7544 4743 8709 11074 17820 9003 2508 6776 12623 14430
1631,15301 17200 16896 869 18559 8356 8001 9157 15886 14134
1634,13550 8796 20468 5881 1723 8506 19398 16973 359 7147
1636,13940 18669 4541 1948 3750 20147 277 1569 3632 8169
1637,18599 6868 6704 8045 4199 6733 7517 9231 14033 19340
1639,18987 9093 20351 15386 9231 3410 521 13734 13886 14694
1650,13139 20134 2674 9705 17239 18649 15862 11373 18381 10250
1652,16998 12906 15931 4941 6829 9905 18221 20362 3207 16587
1661,6379 11951 18578 5640 2994 16645 344 3264 5167 15053
1664,8767 2930 573 648 541 1196 3431 2970 10250 80
1673,405 17200 8138 4743 1502 1944 6695 14149 9508 10491
1675,13696 17035 6035 11621 15291 4567 10021 7279 8180 5161
1679,7153 12908 19838 740 14247 6716 4457 15100 660 14190
1680,3611 6692 10289 1092 5666 9735 8220 10903 17798 12882
1682,14360 1290 10957 2980 7989 9778 11715 11157 14662 9913
1691,5700 10446 17748 18376 9585 9216 820 18034 14484 4443
1692,1290 12507 18262 579 11157 20372 308 14907 1476 3304
1701,1066 3511 11407 5247 1730 18490 19928 17586 6139 20373
1703,10706 4026 5100 15781 4202 3551 7163 10708 2912 5359
1705,11070 9826 17652 14583 15669 18074 541 17157 11850 14088
1707,16387 14571 2159 1591 3903 8001 19814 12436 15341 11306
1710,15988 17663 12071 18645 10442 8047 1271 16552 13347 16289
1712,13034 20555 19576 4305 17826 13006 6263 216 20572 18982
1713,1069 5112 20287 3811 1899 667 15725 13971 12425 13823
1722,7550 7147 3880 4814 13678 13123 20272 9528 18676 8960
1725,8491 411 1149 14826 2151 4514 5141 868 16852 9598
1729,7989 3001 6823 15750 3698 16673 14662 17984 16083 9778
1730,5149 3961 18856 7490 4672 9246 12071 9473 1992 2918
1731,1329 1813 7539 19396 10019 8296 17138 9205 2591 9175
1734,14309 4057 8229 12963 4364 6981 19662 13671 13237 16471
1736,17281 6157 13524 13154 13187 2999 28 7224 7195 9058
1740,15312 16861 16585 3413 3919 18701 2186 19205 5878 20121
1742,14826 11943 10848 17346 17487 15187 2957 7506 2919 4910
1747,3377 6780 8486 8296 17321 10237 18504 17102 14087 836
1755,6892 11233 14668 1724 18617 11196 19844 2891 13250 17865
1766,20263 10848 4401 12499 5572 6103 2873 411 20295 20172
1770,13452 12599 12963 2367 15578 13139 10629 2674 6189 17239
1777,10567 19704 15578 12563 6971 6892 6333 18728 2677 8956
1806,19243 8749 12393 4052 1740 2765 3648 13424 10300 5042
1807,797 13216 8491 12436 15771 14826 17984 2497 4482 12278
1814,17383 15548 17748 15392 15667 17345 12804 15503 10446 19135
1820,5817 18040 16008 9229 12066 3855 19890 3950 13862 1247
1821,14591 13237 2740 15578 18728 6253 14395 1494 10264 3729
1823,4189 16846 19243 10100 11180 4603 10300 14097 7109 17276
1852,1710 20120 7131 16297 14360 1290 7989 3304 11740 5485
1854,2997 10848 20172 5141 8018 11943 8539 4910 4514 2780
1855,3748 1111 9696 8179 1092 16361 10069 4658 6692 8317
1871,19711 10511 13354 10916 5965 17534 12536 17315 18951 12576
1872,13941 15716 14879 11907 1302 9008 11297 173 17296 4042
1876,2674 9705 18649 15578 10250 12436 18381 20134 541 13237
1878,17586 3511 19648 7611 8951 12818 18490 586 8892 18830
1880,125 9118 6799 14007 4376 5165 12718 19536 16436 1243
1881,2581 13402 8540 16433 4346 3876 1588 12668 5193 16905
1883,4998 15410 12622 11369 2518 13202 3410 18110 7463 9392
1885,10706 17346 1587 4202 15781 3790 14378 4026 5359 660
1898,18615 6409 6985 1012 18254 4710 14213 7739 12708 11774
1900,11006 6667 20349 2090 14612 16298 20131 8608 12017 1935
1903,2144 17494 16254 19192 2423 3022 12888 7963 16045 18369
1904,11496 18743 12311 4743 15498 8539 956 3551 3375 8169
1906,1463 2997 5924 1063 9490 17802 6557 16451 14524 14581
1907,13980 8956 6253 15578 18728 11206 18381 3885 11366 16471
1911,8018 2437 3431 2930 1196 8767 5606 2780 8681 10250
1912,16820 17918 12639 18503 9974 3431 10636 1719 9941 5881
1916,18830 8356 11916 15778 14134 1944 10434 18644 4549 17056
1927,8018 5576 8798 11403 18982 6937 19163 15373 1895 5773
1930,10848 15771 1149 5606 2997 7506 8767 868 8145 14322
1939,10691 14443 15090 6776 9231 10977 18743 18404 14904 3009
1944,15722 9940 2551 8731 18425 9246 15988 3493 1271 3242
1948,16484 4014 2203 15442 16802 10901 17150 20079 1730 13373
1953,19462 12931 1300 16708 11882 3624 1365 5655 14907 1060
1957,3855 14149 9229 16008 12286 18040 4023 12373 559 5817
1958,6408 15050 12931 9257 1322 5746 17166 3410 1828 6704
1959,9231 8356 16457 17200 8169 17820 56 18404 12075 1476
1963,13980 3885 6253 13139 16760 8956 11206 17239 4364 5881
1967,6092 15949 13370 13735 2608 16583 2596 6054 11530 11837
1969,9163 1641 3565 2627 13622 8112 7506 15090 4765 17516
1978,17764 9670 3413 15312 10694 19205 3919 12295 6 9060
1979,13154 20532 1023 9202 6433 8437 7889 1951 12507 16144
1986,11157 1290 18262 1489 13119 3304 817 11740 16832 11715
1990,797 3173 8828 8539 8934 10269 11283 12510 6584 20169
1993,10019 14837 1385 16460 14313 15915 11870 553 3150 1886
1997,10567 18266 19173 6892 19662 20263 405 8145 6606 3624
2000,10926 3919 19205 16909 18701 12173 16585 5878 6562 15543
2004,13276 5139 4072 7953 10316 13923 12225 17353 6911 11016
2005,16601 12510 10591 797 4910 5141 8866 2627 19602 7153
2014,723 12718 19699 2317 1482 2984 13452 18627 4807 10041
2015,13622 1951 8112 11282 20461 11029 8539 19305 1641 9508
2022,13593 8342 8033 8618 20444 4704 12196 333 1779 5023
2024,4499 16779 8070 9001 598 14839 686 10763 11223 12873
2031,11744 1149 18874 15771 5905 16890 8152 20282 8934 1020
2032,7506 648 14826 12510 16601 5141 18428 8767 20167 1719
2036,7961 17635 3242 17663 3961 12071 18852 19969 4070 18425
2037,3304 7224 5722 20163 13154 5020 14358 579 5485 4948
2042,4013 3790 16820 11357 5100 6716 19838 12639 5924 12436
2045,16673 9984 17114 20169 14591 13980 10833 3698 13237 3885
2057,4998 11794 16316 20120 4580 3360 13202 16080 3410 17550
2061,4986 10654 975 8426 3602 5765 18956 7578 11750 4267
2068,17034 3190 11490 16471 6981 1534 11366 11405 18855 4057
2070,5020 8437 16756 11715 579 15942 12507 11157 7989 10833
2074,18377 395 19119 4072 14558 5527 10659 14832 11682 6915
2077,14597 3606 3278 4013 11357 7153 14247 19479 7925 5799
2079,7163 20169 637 797 12557 3519 12510 3830 12284 963
2080,15542 2151 3164 3519 6823 15900 7085 797 10591 19602
2085,15312 11654 3413 15241 17764 9060 12295 3212 15633 2212
2086,1329 10910 17138 15783 12919 10019 1385 18489 9469 4926
2096,8018 16820 5606 3463 3813 2437 16862 3668 3431 12594
2104,4057 6892 13671 5169 11896 8229 11405 20037 13368 14417
2107,6015 5881 13833 7009 10807 2674 15713 949 19628 18074
2112,1826 15392 11286 19311 15503 19135 2191 12876 15232 10704
2114,6925 5252 20254 18547 7000 3535 11722 11282 19091 15624
2125,2409 4965 5069 19398 19411 18906 8749 4152 12164 8690
2126,18649 3885 3431 7092 13980 9624 15670 20592 80 8481
2134,10496 13452 11896 5765 8229 13368 14885 19662 6981 3347
2137,14309 8956 10496 6981 12990 15088 12999 18096 17239 2888
2142,699 4834 12587 2596 13593 17346 16866 4202 4510 10706
2162,15542 8828 14826 14322 9749 3830 13592 2627 624 3173
2164,10636 16615 8281 10894 7394 1231 5541 15941 1482 2671
