playlist_id,track_ids
316,9388 4774 10521 13599 8138 6920 3907 12539 9718 8645
326,17034 20169 9941 10636 2912 3811 18074 12639 16905 16820
332,15558 1357 7312 5881 2088 10013 18661 16998 1828 17166
337,10848 1085 19075 16994 14826 1714 16866 12436 11943 18096
362,16494 11006 8265 1641 17281 2164 18876 2090 2052 12622
365,8437 14659 20461 13129 16433 12765 7989 368 13212 6732
368,10629 14395 17239 15578 9705 10264 14591 360 13980 5576
370,18679 20558 5297 5455 15360 12246 12526 19509 2197 15265
378,20371 11282 5778 1830 16465 6925 4707 9430 11722 19775
392,2272 6933 11070 18440 17786 10496 15710 2674 18493 13959
401,10848 16502 20263 4910 14826 2272 3685 11943 381 8145
403,5020 20359 9491 20135 2247 6732 5485 8437 16340 3007
407,10659 7550 17404 9528 18418 3880 17276 13123 5527 15485
408,13980 14591 15209 6253 14527 18728 14395 8956 13237 3190
413,15781 37 15090 5564 4058 7545 18399 1714 20169 12739
422,1180 8640 10259 4089 4433 3256 2489 13297 14012 508
432,520 16930 3944 6577 8950 18763 6492 13972 8498 19152
437,682 15360 20497 913 13972 17359 2887 7385 2204 8271
441,4865 405 8498 19733 6695 17200 16338 8138 18424 19589
448,11740 20134 19624 15942 7516 19254 13216 9717 519 5020
451,1587 15781 20169 4026 12768 14378 18332 5152 7077 5359
452,11107 10250 1746 17239 8491 14052 18381 5606 8383 15578
455,13276 11016 2807 4072 5527 395 4201 13573 10249 12225
460,12425 16236 8956 9537 13980 17239 18381 14395 11107 6253
467,18026 10926 20121 16861 5878 19205 8297 2392 2869 15335
470,5606 12510 7506 2997 14826 648 868 15204 5141 8866
492,8749 19662 15360 20242 5924 12311 11233 1063 15471 8169
495,17200 11074 17820 8749 10100 5679 1502 18743 13930 9508
497,13034 2117 20134 13006 13990 14583 17157 15907 550 12425
500,1641 14453 1020 10742 10013 16583 15558 5534 14178 8112
504,3364 3124 11929 193 18963 3195 7717 13711 16991 6995
505,1898 9229 3855 18040 14149 7197 14790 559 3950 14289
509,5606 16820 8767 2437 7506 9941 12510 4910 2997 8822
514,2740 17096 16509 17972 15670 9061 1494 1260 4364 14591
515,16686 14434 17382 16731 7751 1066 108 7479 2085 9645
527,5840 2561 16348 20022 14660 20043 4709 14853 12128 19162
528,15558 5881 9034 7400 17715 2088 20408 16024 14233 17515
529,7506 1111 20172 8491 13785 16494 17584 8145 16866 11943
532,6489 797 8796 19858 2417 14375 4710 1723 7321 6062
537,20145 11407 1730 20373 18986 10706 17826 2672 12879 10901
545,16465 18285 6925 6367 1830 20371 4526 18479 18547 5252
552,19462 8600 18404 1300 17586 8167 16708 17026 11882 56
554,2674 13368 16973 8018 13101 80 18381 11107 17239 8749
558,3648 4052 11257 5042 1373 8749 13424 15650 18418 4189
559,4672 6821 3242 6672 5965 10442 9940 8047 7558 2058
564,11882 15722 11930 15185 2359 13876 6223 10511 15432 2000
567,10316 4072 2719 2631 7844 12225 4201 18751 15974 8333
574,11006 660 2730 3606 4369 8045 2052 18404 1253 5612
580,20172 10848 648 4949 411 10251 4401 5606 10910 1149
581,12311 17154 10100 16392 9477 10419 15167 19243 7460 20443
582,17634 15498 14597 358 4909 5679 8358 20150 7460 11496
592,8709 9257 4743 17586 16708 15050 2508 19340 18669 9173
595,13980 8956 14395 17281 8229 15570 13237 18728 6253 17096
601,7323 3413 17764 16585 15241 12295 10694 16861 2026 11063
603,6 17764 865 9961 3832 10694 15633 16585 3212 12295
604,8129 12804 17383 15392 1777 1826 5700 17748 2915 19135
611,2980 1290 16433 19991 12426 15542 15750 7085 9913 4417
615,10081 913 1039 11016 10870 16336 14903 9242 14558 10316
619,6577 13129 10201 18303 11715 3565 3685 3001 11740 9784
622,6093 624 9400 11414 11283 18876 3700 13177 4136 19071
625,7157 19858 1012 1374 14213 14375 10618 2253 18254 5971
628,12623 8573 5665 14295 5881 14430 9231 3418 12559 5750
631,16274 11938 17301 1385 6530 19494 2160 5228 5987 16460
633,6892 13980 14758 14591 14395 3245 6253 18728 3190 5089
636,12173 9670 6 17764 3832 2212 845 15633 9678 10694
642,1534 17918 9710 9291 16820 13237 15209 3073 18875 5881
643,14375 1473 1012 1374 6409 4710 9441 11400 12929 11842
646,3403 14994 5846 1144 18899 10636 15495 6670 1375 12393
665,17096 2740 3190 14591 18728 12438 1260 13237 5928 360
667,2272 14571 6433 5722 3304 3698 12765 19991 15893 579
676,573 5576 18649 3885 2674 10250 778 9712 20134 11896
680,663 6821 1082 11425 6577 17414 17869 18953 9246 17744
683,4720 699 16486 1020 7153 14178 5534 5524 14796 3491
686,18289 11654 2212 9961 3212 14679 19654 19399 4255 3444
691,19243 17154 15650 1063 20443 4189 4052 7109 8275 11233
696,11151 5708 12576 755 20054 16166 10834 12744 12536 12691
703,15471 8828 12526 9963 3173 16451 5924 624 13216 18266
704,3830 411 14008 2579 2497 15771 18920 14277 10788 10251
707,19781 13706 20134 17597 3510 18074 13865 5591 18401 3938
708,9205 10019 19396 1329 11870 15783 553 15593 4926 16460
709,17663 10834 1992 9834 19154 12897 9246 14147 3471 9473
714,11756 15347 20359 3304 19929 368 15942 7193 2274 2886
715,387 12196 5786 1020 8033 16583 12721 2665 19008 14306
717,10496 12963 14309 2740 15578 6189 13980 10828 381 32
719,12919 4926 5054 2680 10910 10222 14072 19494 17010 10019
721,573 7619 2037 11032 6253 10264 360 9624 13139 13101
722,10930 18059 1710 18763 11425 3001 3685 19173 13129 6577
724,3410 17550 16080 20213 19486 10992 5003 15386 10367 5746
731,20169 4013 12721 1020 797 11357 7153 19838 14668 19589
735,10496 6253 4364 18728 11896 11366 17096 7059 18381 18266
737,4089 508 10481 2989 5020 15038 4799 519 7081 368
740,2508 17200 4800 9003 7544 4148 5750 8138 56 20157
744,15090 3001 19991 11636 4058 5463 13669 4998 15775 5564
746,9253 3860 658 5474 2236 5655 17563 1322 19462 3624
757,15781 4058 6220 1085 396 13891 8659 4013 16379 12721
759,16338 7550 6915 14832 18418 11180 18377 17747 5527 19119
770,14453 14826 15558 16494 15542 4839 10013 19628 4202 8866
773,11157 6971 7889 6496 5892 6823 18726 9919 1290 9208
774,8160 12633 11196 18617 1724 10684 8377 11661 8360 16817
788,15474 6103 20197 11226 411 6214 2873 13216 20263 18096
791,2780 16601 1719 11943 14453 5606 1714 10848 17826 7506
804,6565 18875 8464 18503 15680 4266 5606 3644 5611 7728
807,10269 16994 12639 3788 17346 1714 10706 2018 15781 16379
818,8640 8437 6823 13154 7224 10089 519 9120 20163 6433
837,13542 16451 1063 14524 4603 20443 15779 12526 15650 20242
848,8047 17635 15185 19969 12071 17241 7416 9834 9473 14631
854,5675 149 10019 19060 7183 1282 2029 17825 9233 12437
856,17709 14309 3776 6892 894 16433 7989 11157 17330 10496
859,6776 1253 4800 10930 1322 18995 8045 1060 6408 10786
882,573 8822 9826 541 16249 2674 7009 1398 15558 2780
914,19254 394 4058 18729 1085 14178 5564 7163 3519 1149
916,1830 6925 15624 5252 4707 3535 18479 19775 11722 16697
924,11196 10567 4106 5089 18266 18096 17556 11661 17774 6494
925,2551 12712 20232 17663 6672 663 10834 4253 2859 7558
926,4514 11664 3189 19431 5141 15771 14008 20167 8866 868
927,7363 16930 1979 20007 6577 6492 20497 11599 8950 9314
928,797 15781 5100 19602 4910 5606 14826 10591 16820 10708
938,972 19929 368 13997 6971 2980 15617 15183 16562 10236
949,12436 2873 18096 13216 16471 15578 11638 4106 17597 19605
951,8466 15050 9257 6408 14453 5750 4800 13129 4743 2508
953,6433 2980 9804 830 10691 17281 19055 14904 20461 18743
957,4079 4268 2783 17971 4710 7914 5470 15288 2931 6309
961,3961 8047 19969 17663 15185 17241 11510 9504 16289 12008
962,438 14509 14547 8838 13022 11173 13531 8890 9231 18361
963,17241 7416 18755 6672 18090 14572 2000 14370 20247 10745
964,10293 752 463 18991 11595 12488 5620 19505 8066 20133
976,18428 8659 5141 8539 4514 20263 4288 2272 18096 3668
981,19339 16673 4301 2980 3698 15775 17114 7989 508 9346
984,11010 16673 8835 3304 8361 12765 9491 18910 18607 6334
988,8356 5186 15886 17200 8001 15341 3600 4615 8218 18830
994,7539 9175 20262 14774 1329 13384 2638 16351 18983 17138
995,4089 16385 4301 16673 14662 17129 17114 10481 972 10654
1004,7506 2780 18627 14826 16601 20167 8498 12516 8866 2151
1009,394 9804 6788 16486 10691 387 3375 19305 3938 2665
1011,8342 4219 14306 8033 1205 5023 13593 16100 19466 333
1016,4347 1944 371 8356 3445 4549 7260 13747 18830 10269
1017,4026 3551 14178 5564 394 9163 7163 19602 15498 14597
1018,1290 6823 7085 14360 7989 14662 15775 12715 16433 16083
1021,12804 5700 15392 1246 4443 2915 17383 2863 19135 15548
1027,6509 5965 17744 13711 2693 8413 4718 19711 7427 15703
1031,4949 20172 11943 1189 10848 868 2497 1111 4910 7506
1034,16645 8796 7147 15355 4814 7550 13123 1039 11881 299
1035,6606 14907 4369 18361 9003 9388 12075 10801 10930 17200
1045,16502 17584 18739 10848 3556 17984 2497 20515 3976 15591
1046,3097 4720 1056 19008 5633 12599 3011 13787 5739 10019
1050,7891 14982 16309 16923 14527 5928 1382 11490 17096 1260
1052,12931 7544 2508 9253 6704 1300 8248 6408 16012 17563
1056,3264 8113 4506 18078 13022 6489 18515 1710 17125 20316
1057,7100 9963 2090 19834 12802 9007 14012 17530 14091 11417
1065,8145 12499 8426 18956 344 975 16502 10838 8048 4133
1066,3622 7904 9681 2897 6466 11573 17200 15910 3648 2853
1070,1180 2736 15526 1111 10596 17947 8041 9183 14012 19368
1073,5846 15428 18899 5031 19414 1014 7920 1144 17203 14994
1083,13139 1746 18649 360 541 13101 14052 10264 6253 13237
1087,10591 13029 4910 1111 16994 37 9974 10706 2627 12639
1092,19770 9579 14904 2665 9804 1641 19466 18743 14306 19305
1094,18059 16404 15931 16297 17780 14583 8838 13941 12906 13022
1098,1849 11006 14012 8172 9183 1023 1180 4467 15646 444
1099,12510 10848 15900 18743 1149 2151 20172 14322 10591 11369
1103,3698 4301 3001 1489 8627 4359 4954 14360 13154 16579
1104,913 14807 11164 12393 19555 2752 10081 5881 2264 17780
1106,4707 3535 1830 4526 20254 15624 15864 18547 5674 5778
1108,15312 9060 3413 12173 9678 9670 17764 10841 4255 12295
1115,3424 7989 4301 14360 9984 16579 19339 817 16756 12715
1120,6113 7133 1813 18051 953 7174 13105 16491 14774 10019
1122,2508 15050 9257 1253 4800 18773 10786 6408 18987 7544
1126,14826 10496 868 20172 14309 7506 2497 18855 10591 11369
1128,8491 411 16502 14277 4288 3830 20515 2497 4949 10251
1129,4201 10316 7550 17404 6915 14832 18377 1039 10659 19024
1147,6197 2392 11654 8297 13238 15312 12173 14784 7323 2212
1161,12597 1149 14322 3830 15204 7506 8145 20167 12882 11664
1163,7544 6868 8017 12931 18404 7517 18093 11882 20329 16845
1164,8138 19446 797 6695 18419 4865 17820 405 5530 12142
1169,11882 12666 14471 14022 56 14907 20193 13406 4369 17586
1173,13980 13237 18728 14758 360 2740 18381 17096 13139 6892
1174,15752 11174 6423 17312 17080 12360 6284 9465 19952 1428
1176,1329 10019 9205 1385 12029 19396 10970 15783 2384 10865
1185,9740 10760 1713 10966 14730 19816 16731 14229 11327 1787
1210,9834 11688 19969 18856 17663 4339 10834 4253 10584 4672
1223,1605 8160 11661 13066 19244 11196 4106 16798 6494 2081
1224,12220 20417 18426 4857 5893 520 20007 3944 6577 16930
1226,8953 3644 18875 9710 12639 17926 14770 12834 19699 16772
1233,9007 2085 14604 15585 1232 6498 8692 14659 9530 20461
1237,10742 17311 14487 12910 11157 1946 5320 679 9201 20123
1238,19317 5074 3431 1111 8018 4910 5606 7506 207 9254
1243,19624 20169 797 5892 6496 5100 14709 7889 10706 16820
1244,12142 19446 11074 6695 14248 16113 4947 15414 8717 15613
1246,6624 11510 5749 1513 6672 7416 3961 17241 6703 17338
1254,8018 2780 80 7009 2437 17568 5100 6933 1195 17459
1257,10470 10013 19629 12721 9093 4013 19555 956 12196 5881
1268,20461 14659 13435 2132 14147 17657 10584 6139 18856 6971
1274,8749 13542 2674 13139 411 2497 20172 5881 8491 5572
1284,19730 4466 5069 10285 3192 16973 18906 14903 7147 18665
1285,8849 3876 4346 8540 5193 1588 10346 13624 16905 12668
1287,3511 11006 13034 6667 17826 19928 4144 397 3787 216
1294,16866 7545 16663 20169 1111 18986 4834 1900 5620 5630
1297,4743 4774 10801 1194 17822 507 11178 2508 10825 9944
1300,11286 6137 14147 663 9473 12472 19969 15704 17663 18824
1302,1357 18763 17166 1710 15092 7931 11417 9007 8113 6285
1316,19733 3893 20415 5482 5661 15458 7070 16944 6078 4397
1319,9477 3473 19466 10698 3534 19776 12170 18254 7100 19770
1331,9579 2132 9477 17281 5534 10742 10850 8160 6620 9974
1332,10496 1635 17926 13368 12425 9941 20287 15578 14885 14994
1339,9670 3919 2186 6 10926 18057 15335 15312 7323 2212
1341,18575 15558 18446 5890 4052 3648 20443 13865 8749 15438
1343,6892 13237 18855 10496 17239 4259 13671 12999 14395 18058
1346,4347 7516 18830 8356 14949 11251 770 8725 8138 8995
1350,3242 1271 9246 20232 4253 268 13052 3486 12744 11011
1353,573 13980 16612 18389 10264 6556 7092 5903 778 318
1362,17034 5112 15725 1069 9061 2436 19386 13452 20287 4809
1363,14904 15771 1372 15775 16494 20548 4944 10848 11227 3996
1370,14007 11896 20134 16474 19939 11107 5576 1674 968 2037
1371,16673 19339 5925 9231 4954 15775 13803 15511 4301 16303
1374,18904 5925 7157 1551 13940 6409 19858 4710 3750 4111
1379,2085 6569 17709 16128 16477 16064 17398 11006 4281 18352
1383,9051 1056 3700 17699 19773 456 13787 17909 5273 15664
1390,4865 4743 17200 11233 14668 18361 8539 9508 4603 15090
1391,13670 3860 13406 14022 18404 5474 12666 3624 1300 2508
1395,19733 14097 14360 9984 5309 13808 11803 17524 16451 4492
1398,13906 8996 6695 4952 13041 2520 8164 10038 11970 8466
1402,10269 2508 17568 2006 15499 5761 15666 15710 19305 5750
1404,5023 387 6068 5612 15640 19075 19770 2665 4745 5906
1415,16630 12414 16199 2084 1681 6712 13561 2811 104 3557
1417,11227 17748 18244 10446 12472 9216 5700 6313 820 8467
1418,12804 17383 5700 1246 11239 11231 15503 10347 17748 16516
1433,10591 4839 16494 16905 5141 15410 7463 8539 11943 19991
1444,6113 7539 1813 16288 9175 1329 19850 14178 16351 13941
1454,16583 20461 10691 9804 20135 8112 12762 3453 10055 14904
1456,4433 28 13251 1111 19075 19192 16254 18358 2423 6383
1463,9060 12226 9670 2186 2869 17764 18057 3982 16861 7526
1473,14453 13188 436 7577 9034 14233 3418 20571 2418 7400
1481,1641 19305 4745 3551 4058 18743 4026 1020 5359 9804
1505,13003 15386 11774 17550 3410 16080 13518 20213 4410 10367
1519,1195 17568 4113 17034 5997 14665 482 6015 17786 15713
1524,14659 18231 20461 17947 9007 13810 19368 7907 17247 16873
1526,19590 18804 9749 17226 15923 13998 12943 19364 5223 791
1534,12173 19205 8297 18026 2392 15543 8840 3982 16585 2212
1535,16494 18876 4839 8828 2348 17699 6093 3238 624 316
1536,10259 16583 20169 6971 362 19590 16866 797 4695 9007
1537,7436 15624 4526 1041 7000 19091 15864 17818 5778 20254
1542,13908 214 19295 17213 20244 20421 12220 17396 11262 9625
1545,19192 6667 2423 3022 14612 3650 17281 2052 2993 5639
1554,20172 15771 411 8491 14008 2497 11369 2919 14826 4401
1560,15312 17764 9670 18289 7323 16585 14679 9961 4255 352
1570,19385 11896 10496 14395 12425 14309 12145 15578 7809 1066
1573,17154 13706 20321 14714 15740 4359 19075 15650 13550 11716
1579,20458 17138 6113 17732 1813 16288 4475 1329 8221 9175
1580,16432 9731 2216 8048 2235 19385 6760 12716 14301 16663
1582,15558 14453 19640 16820 19555 10013 10339 15413 5611 3644
1583,9940 15988 7961 12071 17663 3961 18556 17635 15185 11510
1588,9388 13129 4774 3685 11715 12046 1192 14907 250 3511
1590,15328 5171 19385 7053 16686 2700 1328 10418 14345 4811
1601,16502 8145 14732 10848 20172 2919 11943 7506 4401 20515
1609,10848 17984 2497 3830 14008 20134 15474 4482 18920 17584
1627,20169 19602 637 9778 10041 7889 17923 13452 13895 15750
1629,8709 7544 4743 9003 17820 2508 11074 12623 1898 6776
1631,15301 869 17200 16896 18559 8001 8356 14134 15886 9157
1634,13550 8796 5881 20468 1723 19398 8506 359 16973 6681
1636,13940 18669 3750 4541 277 8169 1948 20147 3632 1569
1637,18599 6704 6868 8045 4199 6733 3337 7517 9231 14033
1639,18987 15386 20351 9093 3410 9231 521 13734 13886 9602
1650,13139 20134 2674 9705 17239 18649 15862 11373 17926 4949
1652,16998 12906 15931 6829 4941 9905 18221 16587 18786 20362
1661,6379 5640 11951 15053 18578 3264 344 5167 16645 4506
1664,8767 573 2930 541 3431 648 1196 10250 80 2970
1673,405 17200 8138 4743 1502 1944 10491 14149 9508 11133
1675,17035 13696 6035 11621 7279 15291 10021 8180 5161 18726
1679,12908 7153 740 19838 4457 14247 660 6716 397 15758
1680,3611 10289 6692 1092 5666 9735 8220 12882 10903 17798
1682,14360 1290 10957 2980 7989 14662 11715 11157 9778 12910
1691,5700 10446 9585 17748 820 18376 18034 9216 14484 18319
1692,1290 12507 18262 579 20372 14907 11157 1476 308 3304
1701,1066 3511 11407 5247 1730 19928 6139 18490 17586 20373
1703,10706 4026 5100 15781 4202 3551 2912 10708 7163 1133
1705,11070 17652 9826 14583 15669 541 18074 17157 11850 14088
1707,16387 14571 2159 1591 3903 8001 12436 15341 19814 11407
1710,15988 12071 17663 18645 10442 1271 8047 13347 16552 11880
1712,13034 20555 4305 19576 13006 17826 6263 216 20572 11474
1713,1069 20287 5112 3811 667 12425 1899 13823 19813 5180
1722,7550 7147 3880 4814 13678 13123 20272 8960 18676 9528
1725,8491 411 1149 16852 2151 9598 14826 4514 2204 15900
1729,7989 3001 6823 15750 16673 14662 3698 14360 16083 17984
1730,5149 7490 3961 4672 9246 1992 12071 18856 7427 16552
1731,1329 7539 8296 1813 19396 10019 2591 17138 9205 9175
1734,14309 12963 4364 4057 8229 13237 19662 6981 13671 19317
1736,17281 6157 13524 13187 13154 28 11615 7224 10089 7862
1740,15312 16585 18701 16861 3413 2186 3919 19205 1048 5878
1742,14826 11943 10848 17346 15187 17487 2919 4910 7506 2957
1747,3377 6780 8486 8296 10237 17321 18504 17102 12053 836
1755,6892 11233 1724 14668 18617 14309 11196 1635 17865 2891
1766,12499 20263 4401 10848 20172 6103 5572 411 2873 20295
1770,13452 12963 12599 8956 2367 15578 13139 17239 10629 6189
1777,15578 10567 19704 2677 6971 8956 12563 6892 18728 13980
1806,19243 8749 4052 12393 1740 2765 14453 3648 13424 18332
1807,797 13216 12436 8491 15771 20051 16379 16905 12278 16994
1814,17383 15548 17748 15392 15667 17345 12804 15503 19311 10446
1820,5817 18040 16008 3855 12066 9229 3950 13862 19890 6453
1821,14591 13237 15578 18728 2740 6253 360 14395 10264 1494
1823,4189 16846 19243 10100 11180 17524 10300 1316 6557 14360
1852,1710 20120 14360 7131 16297 1290 3304 16083 7989 2980
1854,2997 10848 20172 5141 8018 4910 411 4514 8491 11943
1855,3748 1111 4658 8179 1092 9696 16361 10069 10903 6692
1871,19711 10511 17534 13354 5965 10916 17963 16267 18009 17315
1872,13941 15716 14879 11907 1302 9008 11297 173 4042 17296
1876,2674 9705 18649 15578 12436 10250 20134 541 13237 18381
1878,17586 3511 19648 7611 8951 12818 18490 7517 586 18830
1880,125 9118 6799 14007 4376 5165 12718 19536 1243 16436
1881,2581 13402 8540 4346 3876 16433 1588 9681 12668 5193
1883,4998 15410 12622 11369 9392 3260 2518 6181 13202 18110
1885,10706 17346 1587 15781 4202 3790 14378 4026 660 5359
1898,6985 6409 18615 12708 4998 1012 4710 7739 18254 11774
1900,11006 6667 2090 20349 14612 16298 20131 12017 8608 1935
1903,2144 17494 16254 19192 2423 3022 12888 7963 11120 16045
1904,11496 12311 18743 4743 3551 15498 5924 956 7460 11313
1906,1463 2997 5924 1063 9490 17802 6557 16451 14524 14581
1907,8956 13980 15578 6253 18381 3885 17138 18728 11206 10264
1911,2437 8018 3431 8767 2930 5606 1196 2780 8681 648
1912,16820 17918 3431 5881 18503 9974 12639 10636 15333 9941
1916,8356 18830 14134 11916 15778 1944 18644 10434 4549 14949
1927,8018 5576 18982 19163 11403 5773 19721 7565 8798 6937
1930,10848 15771 1149 5606 7506 868 11107 2997 3830 8145
1939,10691 14443 15090 9231 6776 18404 10977 18743 14904 3009
1944,8731 15722 9940 15988 18425 2551 3493 15098 1271 9246
1948,16484 4014 2203 16802 15442 17150 20532 20373 1066 10901
1953,19462 12931 1300 3624 16708 1365 14907 18275 5655 11882
1957,3855 14149 9229 16008 18040 12286 5817 559 4023 12373
1958,6408 15050 9257 12931 1322 5746 17166 1828 3410 6704
1959,9231 8356 18404 8045 16457 17200 56 2730 1476 18830
1963,13980 6253 3885 8956 13139 11206 17239 16760 5881 4364
1967,6092 15949 13370 2608 11837 13735 9737 6054 18100 11530
1969,9163 1641 2627 3565 13622 7506 8112 4765 19305 11029
1978,17764 9670 3413 10694 19205 15312 3919 12295 18026 6861
1979,13154 9202 20532 1023 8437 16144 1951 6433 17535 7889
1986,11157 1290 18262 13119 1489 3304 11740 817 12952 16832
1990,8934 3173 797 19713 8828 3630 8539 11283 6584 5831
1993,10019 1385 14837 16460 14313 15915 11870 553 3150 1886
1997,10567 18266 19173 405 6892 6606 11882 3624 20532 8145
2000,10926 3919 16909 19205 18701 12173 16585 5878 6562 15335
2004,13276 7953 4072 13923 12225 10316 5139 6911 17353 11016
2005,16601 12510 797 10591 4910 8866 19602 10269 19838 5141
2014,723 2317 12718 19699 2984 18627 1482 10041 13034 4807
2015,1951 13622 8112 20461 11029 11282 8539 19305 17516 9508
2022,13593 8342 8033 8618 20444 4704 333 12196 1779 5023
2024,4499 16779 8070 9001 598 11223 14839 686 10763 12873
2031,11744 1149 18874 15771 16890 5905 8152 20282 1020 8934
2032,7506 648 16601 12510 5141 14826 18428 1719 2627 20167
2036,7961 17635 3242 3961 17663 18852 12071 19969 2859 1271
2037,3304 13154 7224 5722 20163 579 14358 19624 12507 4948
2042,4013 3790 11357 16820 6716 5100 19838 12639 5924 12162
2045,16673 9984 20169 14591 17114 13980 10833 16583 3698 9826
2057,4998 11794 20120 3360 16316 13202 16080 4580 3410 17550
2061,4986 10654 975 3602 8426 5765 18956 7578 19376 11750
2068,17034 11490 16471 3190 6981 11366 1534 18855 9984 20287
2070,5020 8437 16756 579 12507 11157 10833 11715 9120 19991
2074,395 18377 19119 4072 10659 11682 6915 14832 5527 14558
2077,14597 3606 11357 4013 3278 7153 14247 19479 1587 12599
2079,7163 20169 637 797 12284 12557 3519 3830 963 17598
2080,15542 3164 3519 2151 6823 797 7085 19602 10591 18399
2085,15312 11654 3413 15241 17764 2212 9060 15633 12295 5415
2086,10910 1329 17138 12919 15783 1385 10019 4926 18489 9205
2096,8018 16820 3463 5606 3813 2437 16862 3668 3431 2997
2104,4057 6892 13671 5169 11896 8229 14417 20037 13368 11405
2107,6015 5881 949 7009 10807 13833 2674 18074 5685 15713
2112,1826 15392 11286 19311 15503 10704 3128 2191 15232 11184
2114,6925 5252 20254 18547 7000 3535 11282 19091 11722 15624
2125,2409 4965 5069 19411 19398 18906 12164 4152 8749 17334
2126,18649 3885 13980 20592 8469 3431 7092 10264 15670 13139
2134,10496 13452 11896 13368 5765 8229 12718 14885 3347 19662
2137,8956 14309 10496 6981 12990 15088 18096 12999 2888 13139
2142,699 4834 12587 2596 17346 4202 16866 13593 10706 1580
2162,15542 9749 8828 14826 13592 3173 624 3830 14322 7506
2164,10636 16615 8281 10894 7394 1231 5541 15941 15920 17034
2168,13202 5220 8493 3360 16080 11774 16277 11002 19363 12559
