playlist_id,track_ids
362,2090 6971 5097 1023 8041 2052 5023 12908 16494 17281
365,13212 13624 6823 16433 8872 19929 2166 1588 5193 17019
368,11070 6813 9705 2674 541 3463 15578 11739 17157 9291
370,5297 18679 5455 12526 20558 15458 15360 19733 17780 12246
378,16465 11282 5778 9430 1830 6925 4693 20371 11722 6596
392,17652 13139 2674 11255 315 15713 2025 3644 11357 9705
401,4060 10848 2018 5097 306 18739 7077 13637 16866 15564
403,20359 5020 16802 20135 16484 12641 12507 5485 2203 3007
407,2719 8281 19221 10659 7187 7920 17404 10989 2821 14490
408,13980 15209 16471 8956 15578 11490 18637 6253 1534 6556
413,15781 4058 15434 1641 13930 5100 1714 15868 9903 13846
422,4184 20553 13661 840 3572 4928 16477 3534 10259 11417
432,8498 16930 520 6577 12526 14213 8950 3944 6287 18763
437,17359 7385 8271 682 2887 13972 15360 2204 913 7070
441,16338 18424 8498 4865 19589 7398 2887 16100 6695 913
448,18175 19385 4549 7402 20134 17408 6103 10760 6823 5726
451,4026 15781 1587 3551 5359 14378 18332 15090 10708 15661
452,11107 10250 17239 14052 5606 8383 12599 13237 702 11119
455,13276 11016 4072 395 13573 8781 2807 8254 4201 6915
460,12425 16236 11107 17239 9537 9082 10496 13139 8956 11896
467,18026 5878 10926 20121 16861 19205 8297 2869 11968 7526
470,5606 868 12510 14826 1111 7506 2997 17346 6823 17525
492,2913 956 15471 1063 9323 7660 11257 16457 20491 12075
495,9963 18743 14668 8749 956 17820 15498 13930 4148 10100
497,80 1398 9974 10636 10708 3318 2912 457 9599 12425
500,8112 19991 13272 1641 6533 1530 15758 4011 15785 15100
504,10868 13512 3705 3024 5744 5020 12250 12046 999 19065
505,1898 9229 2889 5857 14919 559 16546 4771 6453 14149
509,19164 6813 8822 3463 1189 7506 2420 8018 6554 9826
514,2740 17096 1494 17972 15670 8481 9061 17881 6253 2439
515,16686 10496 16181 16158 15526 12086 9645 12754 17134 13731
527,4709 16348 14660 5840 20008 12128 19162 14853 20022 5096
528,2088 16626 18503 5881 3093 4965 20548 16024 15413 2108
529,1111 7506 13785 17584 2873 6155 3788 7828 4065 6430
532,9795 5470 11268 6489 18178 18297 624 5314 9048 19310
537,20145 2672 1730 3351 3495 12639 1171 5247 20480 11957
545,16465 18285 6925 5654 1830 20371 6367 18547 793 4526
552,18404 19462 19648 8167 17026 16708 14022 16859 11201 8600
554,2674 8749 17239 17459 4965 16973 2912 15413 11107 20443
558,5042 3648 4052 11257 1373 18418 8749 13009 4189 13123
559,4672 490 6821 4718 11151 6672 8047 2177 5965 9940
564,15432 11882 11930 1952 18214 16276 13310 7624 10777 13876
567,4201 10316 2631 2719 12225 7844 15974 10870 7953 18751
574,11006 660 4013 14247 15819 9196 2886 17498 17131 6733
580,10848 20172 10711 4949 648 11943 1149 10251 12488 19377
581,700 1373 1786 14597 11496 3938 8421 13568 3906 394
582,2665 14597 11496 17634 5679 4909 19466 358 10855 15498
592,16708 2508 16598 20325 3237 14907 13364 17560 18419 8355
595,13980 15570 18728 14395 8229 6253 17096 17631 8956 2740
601,7323 17764 11063 16861 12295 3413 16585 865 14905 2026
603,865 19656 6 17764 9961 15633 3832 14559 3212 1444
604,8129 12804 15392 17383 1826 1777 15232 10704 17748 5700
611,1290 2980 16433 4301 12426 7989 12715 15542 17984 3698
615,1039 10081 913 15694 17490 8781 16336 1014 11016 10870
619,6577 15619 4768 11261 6762 4005 4224 1023 18426 3685
622,9051 6985 3700 624 9982 10567 16311 6252 8300 18981
625,7157 5971 2329 16354 19858 11635 16311 18254 4998 11002
628,12609 12559 5665 16080 5881 8573 4839 14295 5750 3418
631,5987 11938 16274 6616 16482 9205 6530 745 10133 17301
633,14837 18728 8160 6892 14591 11661 3190 18617 19912 18401
636,12173 9670 6 15633 9678 3832 10826 1444 19292 17764
642,5100 11474 18575 13006 18446 5881 2117 3073 14535 13550
643,14375 1473 1012 9441 4710 6409 1374 11400 11842 15092
646,3403 5846 15495 18899 1085 1144 14994 19414 10636 7722
665,17096 2740 5903 18601 18728 14591 4946 10523 14527 3190
667,14571 13129 20461 14360 8643 3001 11947 2980 7224 15801
676,15413 3885 9712 125 19576 6937 19628 13995 6263 619
680,18953 1343 10183 18361 17869 16708 7280 12624 11445 14288
683,1020 4720 5534 699 14178 4510 3491 5524 16486 3375
686,18289 11654 3212 9961 14679 2212 19654 4255 12226 19292
691,19243 17154 20443 15650 1063 5924 4052 13542 3648 10880
696,16166 12576 5708 19356 7344 4124 20054 895 11443 12536
703,2765 11148 1232 14826 20028 10957 14223 15471 19602 18266
704,2497 3830 411 11369 14826 4949 10251 15771 16502 1111
707,19781 3938 13706 13865 12924 10013 5890 467 11342 8456
708,10019 1329 15783 9205 19396 11494 16460 4926 553 19060
709,9834 19154 10834 17663 5149 18824 18856 12897 9940 1992
714,11756 11740 11271 3689 8067 7193 20359 3200 19167 16510
715,12196 387 5786 12587 3375 4704 1779 8033 13593 8618
717,10496 12963 2740 10828 32 15578 14309 8160 8229 6189
719,2680 1282 1977 6186 18670 1411 11870 13945 9044 16482
721,9624 2037 2674 9826 9705 1719 21 11914 14088 14591
722,3477 13188 7889 17131 18078 6577 9232 699 6535 13452
724,17550 3410 19486 5746 10992 15386 5003 16080 1357 20120
731,4013 16866 20169 11357 7153 1641 12510 1020 15781 5100
735,10496 17631 17239 11896 19662 6253 11366 17096 18266 18728
737,4089 8928 5485 5726 5020 15410 9717 12816 5478 7081
740,16521 12075 4800 5750 7544 18404 56 20157 19462 18361
744,9804 20005 13836 16035 4909 7173 12766 10419 16331 15170
746,658 9253 3860 5655 2236 19462 5474 19112 10738 17563
757,8659 963 1085 17516 398 13637 16803 19033 10965 396
759,7550 18377 20491 15750 16338 6915 13678 17404 13123 17780
770,14826 16494 1422 18869 15076 16820 12510 10013 2997 13706
773,6823 6496 7889 4144 1023 18726 6971 5892 11157 2203
774,8160 12633 16817 18617 6494 1724 8360 8377 11196 10684
788,15474 6103 6214 20197 11226 15259 4600 16502 10848 6518
791,2780 7506 11943 10013 1719 10848 8145 7009 14322 5881
804,18503 18875 5606 6565 8464 3644 2984 17926 8953 2437
807,10269 3788 12639 1085 637 20605 19688 6954 16379 14301
818,7224 10089 8640 12507 20163 6823 15942 13154 3256 6971
837,13542 16451 15779 1063 9441 2765 4603 20242 20443 10419
848,8047 12071 4253 14631 4370 18824 663 1271 17635 19969
854,17825 1282 7183 5675 6487 13554 9233 1977 4419 17280
856,14858 11407 5165 6892 5247 11157 3776 10205 17709 13810
859,8045 7544 10786 1898 7517 1253 12623 6776 14443 19690
882,1398 15670 8822 10828 2780 15699 3885 13894 12261 14346
914,7163 3996 15783 13930 11928 20588 19254 637 6826 10269
916,6925 15624 1830 19775 4707 5252 18479 3535 11722 8114
924,11196 10684 894 5089 17556 18266 6494 16420 18096 7325
925,2551 20232 12712 13973 9289 17663 10630 19973 1960 11885
926,425 181 15771 10269 16494 8852 1443 16019 3653 5141
927,16930 1979 6492 20007 7363 20497 16756 8950 6577 11599
928,15781 5100 19602 797 963 15204 1133 10708 11357 13930
938,12001 6971 3669 11464 15183 3200 2133 4026 10074 5485
949,8956 15578 894 12436 16471 19662 18096 20152 3379 18401
951,8466 4800 15050 14453 5750 6408 18599 9257 20329 12920
953,11532 8154 1947 2132 4695 6433 15183 11886 20461 17214
957,4079 2783 4268 17971 7914 19873 4710 6309 5470 9501
961,9473 9834 19969 9504 14147 8047 3341 11688 13973 9779
962,10491 9231 14443 20077 18361 15090 20329 17868 18743 1344
963,17241 7416 9949 16289 14370 6672 11880 18755 13204 18090
964,10293 752 11595 8066 3321 13960 11102 12111 18991 19475
976,8539 1714 5606 14826 5359 14758 4169 12436 5141 16601
981,4301 16673 15775 3698 19339 508 2980 7989 2581 5463
984,15750 9183 10196 20461 7356 13615 14659 19724 18910 18273
988,8218 18830 17056 13570 18512 4084 1476 770 16878 18475
994,7539 9175 20262 14774 13384 1329 11088 2638 16288 17138
995,13787 4839 8477 19510 6971 20016 17699 4262 11400 6884
1004,3811 830 2780 1523 18464 16107 15090 18421 16673 1189
1009,2665 387 3375 9804 10691 6085 10850 19838 8342 12196
1011,8033 8618 1779 16331 15949 14306 1205 4338 8342 4219
1016,4347 19970 14581 13570 8356 10825 18559 1944 3445 9681
1017,1443 4765 10833 8507 5534 7163 18729 396 7889 19254
1018,7085 6823 1290 16083 12715 13624 530 14360 12426 20372
1021,12804 4443 2863 15548 18244 6313 16516 6271 9585 19311
1027,6509 10511 7453 5965 2044 17315 12250 7427 17744 822
1031,4949 14338 19252 1111 20515 10596 18991 2497 1189 868
1034,17780 7147 15355 16645 18539 258 16631 18431 7550 8960
1035,8138 18361 9388 8880 13670 17200 1194 13599 15430 15341
1045,16502 7940 10848 6629 5551 18739 7578 17984 16869 6698
1046,1372 9698 5576 2617 12599 3558 5630 2068 11320 920
1050,7891 18649 17096 13980 1382 3729 4632 17195 5903 6253
1052,4205 1300 8288 9253 18275 4336 19112 10472 4952 16718
1056,6489 4506 3264 13022 18078 8113 18515 18107 15716 5601
1057,7100 19834 4720 2090 9963 14091 8749 2897 9410 19628
1065,14280 8426 10838 16502 18956 8048 4133 19445 10596 11027
1066,11573 3622 6466 7904 2897 17200 7700 9859 7039 2853
1070,2736 4248 16399 10591 51 11176 4467 1180 15868 3021
1073,18899 5846 14994 20268 17203 19414 1144 15428 1014 7920
1083,13139 2037 9705 18649 541 13101 1746 10264 11032 8681
1087,1111 16994 2627 13029 37 10591 12639 4910 6353 637
1092,19770 9579 19466 19305 14306 9804 18743 14904 8342 17657
1094,15471 4672 17744 8668 5286 20468 12061 9825 6447 11796
1098,3650 4467 17281 8378 15646 1180 8172 10259 15868 9183
1099,12510 10848 10269 15900 2151 9337 15542 1714 2627 16107
1103,3698 1489 4301 1023 11157 10089 4359 3001 4089 508
1104,14808 10285 20212 2264 10646 7154 17307 646 8304 2252
1106,16905 8643 4707 11646 1588 3876 5505 7868 3968 17818
1108,9678 10841 15312 1444 9047 12173 9060 2026 6066 3832
1115,3424 7989 19339 9903 11947 9984 10957 3698 13129 2122
1120,18051 4881 7174 953 13105 16491 4435 45 5796 6113
1122,1253 2508 9257 15050 7517 4800 16521 4743 12931 8456
1126,4910 14826 2336 16866 10596 18096 6103 9460 5606 9457
1128,8491 2497 16502 4401 12013 14277 648 9025 10024 4551
1129,10316 4201 19024 19467 11016 17404 7550 6915 11682 14832
1147,6197 2392 15312 8297 10410 13238 14784 18612 12173 10257
1161,8539 3189 18428 7506 2452 14322 2658 15431 12307 19662
1163,6868 7544 9257 8709 18093 7517 3624 277 12931 16845
1164,5530 8138 1641 19446 7256 17820 3986 18830 4626 19331
1169,11882 14471 17586 1905 12666 14022 1365 20193 4369 13406
1173,13980 13237 13139 18728 2740 2674 14758 17096 6892 18381
1174,15752 6423 11174 17312 17080 9465 6284 6874 12360 1428
1176,10865 10019 10970 12029 4475 1329 1411 12976 2384 16288
1185,1713 1787 19816 13708 2962 7966 19928 8145 12129 11407
1210,9834 18856 10834 14262 13056 4672 19969 1992 1010 10955
1223,1605 19244 17984 11947 13066 18836 4106 2002 817 8627
1224,12220 20417 1290 7025 579 19167 10658 17896 11157 14636
1226,8953 3644 12639 18875 9710 12834 16772 17926 19699 8573
1233,9007 2085 1232 877 15585 1935 11462 8378 8692 14604
1237,10742 12910 5947 12599 15750 20135 16999 17203 5463 4249
1238,1422 207 19505 3565 8145 5074 9254 6086 11637 14322
1243,10706 8304 10760 16601 16452 13153 5418 1740 7925 9442
1244,12142 19446 11074 14248 4947 6695 11123 8717 15414 1687
1246,5749 1513 19288 6624 3769 13798 17338 1772 8605 9949
1254,2780 7009 11070 80 9826 2437 16601 15669 19555 11850
1257,15053 1020 17708 3835 8956 5924 8421 3375 12721 17281
1268,14509 14012 4467 13558 6139 10259 10691 4369 5657 18059
1274,10985 11070 20287 7694 17459 15413 3804 1714 5359 6491
1284,19730 4466 10118 5069 7947 6636 8945 16973 18665 15228
1285,4346 8849 3876 1588 12668 8540 5193 13624 11648 9681
1287,11006 6667 17530 17349 8892 3511 17142 9885 2339 12644
1294,16866 16663 17346 14796 18991 13822 1900 5620 20500 5116
1297,1194 17822 9944 8004 15452 5125 10825 4774 11178 10801
1300,11227 18798 19992 13845 14150 2690 5651 9940 20345 14943
1302,18763 1710 1357 6285 1935 17166 3533 17935 10930 19978
1316,19733 5661 3893 5482 20415 15471 694 7070 20491 16944
1319,20175 19890 14090 11351 10499 17946 7743 38 10666 7981
1331,17281 5786 5534 12599 19984 4219 16049 4026 3817 5591
1332,5165 10496 5180 5112 11405 80 4267 16436 16471 18088
1339,9670 9678 10694 10712 16326 7718 909 4185 2026 5847
1341,15053 11585 17646 2068 2745 5911 8506 15167 1372 9698
1343,6892 10496 4259 18855 6253 18058 13671 12999 13237 14395
1346,7516 4347 11251 8725 18830 8356 12197 8995 17042 9571
1350,3242 9246 1271 20232 7961 3486 13052 6282 268 12744
1353,13980 18389 11779 17538 16612 6556 13782 17239 18637 9010
1362,17034 5112 19386 2436 15725 1069 13823 14173 10776 13971
1363,19078 15775 10367 16361 20150 8103 3446 3700 20548 19707
1370,14007 11107 11070 3885 2674 9705 13139 457 9578 2117
1371,16673 4757 2122 6062 14134 16303 4301 6433 1944 12766
1374,5925 1551 18904 13940 4111 12898 277 16546 1569 7157
1379,2085 17709 6569 9441 16128 1434 1232 11006 8692 17398
1383,9051 1056 19773 17699 456 624 5273 13024 13787 15092
1390,2887 4523 9257 4743 8275 4745 8539 18421 8151 13624
1391,17205 13670 16727 7305 13406 20343 2161 4128 14907 5474
1395,14097 14668 5309 17524 3483 963 15082 1332 1299 19733
1398,13906 6695 8996 4952 13041 8164 2520 8466 10038 17555
1402,16406 15499 13959 7267 12707 19950 1195 9913 8890 13128
1404,16173 8614 4467 10259 6222 17131 7040 2090 19103 5612
1415,16630 16199 12414 1681 2084 104 13561 6712 2811 4323
1417,11227 18244 6313 17748 820 12472 5582 8460 14017 10446
1418,12804 1246 11239 17383 5700 16516 14006 17020 15548 11231
1433,10591 8539 15542 3799 15750 4839 16866 2627 8866 5463
1444,20634 6856 6878 6879 6880 6881 6882 6883 6884 6885
1454,16583 20461 12762 9804 1849 3453 10691 10466 17131 17657
1456,18358 6444 8021 18945 12997 13251 16163 765 4355 2950
1463,9060 12226 4185 2869 7526 11063 3982 17764 9670 11968
1473,14453 2418 14233 12932 436 7577 9739 13783 9034 13188
1481,1641 18743 19305 4058 4745 3375 10743 14904 14597 16583
1505,15386 14694 16080 11774 1012 14751 3410 10992 11507 11847
1519,1195 17568 6015 17786 4113 18493 5997 15713 15710 482
1524,13810 17947 877 18231 2736 5478 8590 10963 6569 11153
1526,19590 18804 9749 17226 15923 19364 9738 12943 5223 791
1534,19205 8297 2392 12173 15543 18026 3413 15312 16585 2212
1535,8401 3666 6496 1427 16663 10497 5892 18274 11145 9813
1536,8456 6971 19008 19385 5630 18426 17657 11715 9259 10259
1537,17818 7436 7000 15624 4526 1041 11232 5778 5654 6031
1542,214 17213 20244 20421 9625 7066 19295 20506 13004 10496
1545,19192 3022 8378 17281 5639 7889 2085 20461 10089 1290
1554,15715 4600 18647 20134 14008 5572 10788 19377 7751 20483
1560,18289 9670 15633 4255 352 10203 13305 19444 5415 9961
1570,10496 14320 14084 15675 807 894 12129 7814 9712 11150
1573,7887 6263 19834 13550 12802 5612 7966 11336 14579 3513
1579,20458 17732 17138 8221 15462 15022 14884 9362 7488 1329
1580,16432 19164 12716 11633 2216 8048 13430 9214 11347 15284
1582,19555 5611 15558 14295 14453 3644 2021 8469 5881 10339
1583,17635 12071 7961 14572 18758 15988 18556 15185 3961 9606
1588,11571 18073 3599 898 11615 5726 17066 11990 3787 5110
1590,15328 20197 1328 2700 7053 11765 16454 19889 12436 1712
1601,16502 12488 1422 14338 20515 15187 20172 10848 7545 13595
1609,15474 17984 14277 4551 3830 4523 619 10848 19377 1591
1627,7889 17923 2980 10743 37 9778 13452 18119 16673 6823
1629,11074 7544 17820 2508 17200 8995 17586 18336 15336 19798
1631,869 18559 15235 1944 13729 13435 7961 772 12857 17624
1634,4923 16973 5881 2596 15413 20468 8506 1741 3097 12393
1636,13940 16667 1569 16205 7746 3632 14289 15679 1551 18995
1637,18599 9231 6733 3337 6704 1701 7517 6868 3744 56
1639,18987 9093 13886 9602 15386 521 19028 10799 955 7517
1650,20134 13139 18920 9705 17239 2674 648 4600 2272 15862
1652,16998 6829 15931 4941 9905 12794 18221 134 5699 17826
1661,8311 7345 20194 508 11927 7949 11727 5409 6379 12764
1664,8767 10250 573 541 8681 2930 6893 11739 648 2780
1673,17200 15090 1641 8138 4743 405 12393 18361 10491 12436
1675,6035 13696 15291 10021 10353 4567 5161 11683 6611 11760
1679,20362 9941 15194 7903 9711 14340 16041 4442 5487 11407
1680,3611 6692 10289 1092 9735 8220 12882 17798 10806 3189
1682,12426 1290 11753 11157 18262 4944 16433 8507 9778 12715
1691,5700 820 10446 9585 18034 19992 4443 17748 6116 14484
1692,508 18262 12910 12507 19078 9778 14581 12426 308 5485
1701,1066 11407 4267 5247 412 14797 3511 11363 8692 84
1703,10706 15781 5100 4026 6843 1900 11357 12768 1133 15661
1705,2780 19957 4009 18825 20105 19911 3463 7855 11320 103
1707,10671 541 4311 6655 12844 12315 16232 14356 20152 16866
1710,15988 17663 18645 12071 16552 1271 10442 11880 16289 13347
1712,13034 11474 20555 6859 13006 8622 19077 216 17826 2108
1713,1069 20287 5112 1899 10496 2436 15725 13971 5513 13452
1722,7550 13678 20272 3880 7147 4814 10673 281 13222 13123
1725,2997 1111 4865 17923 3334 19078 16502 4523 4169 11169
1729,7989 3424 16673 17984 3698 3001 6823 4089 14360 9903
1730,9940 4672 15099 6821 17414 9834 662 16456 20501 7427
1731,1329 19396 8296 2591 5540 18266 13269 7539 15166 10019
1734,1635 12425 6981 14309 13595 15088 14885 19317 8229 17239
1736,10362 17304 20216 16731 19076 19624 17398 19357 12957 17519
1740,18701 1048 6562 2186 3919 16585 16861 20121 15312 20019
1742,17346 7506 11943 7545 5206 17487 6954 3856 2506 19164
1747,3377 8296 6780 17102 8486 18504 14087 17321 10237 1471
1755,11196 15476 1014 5551 4482 15262 12783 3433 7153 15316
1766,4482 12499 5572 751 20295 4401 2332 9509 11472 19069
1770,5576 8956 17459 1534 12963 13237 9941 17568 13980 216
1777,20295 8456 14249 13024 13865 8611 2090 18991 1409 5828
1806,19243 8749 12393 4052 3648 16973 10300 13424 7811 10880
1807,14826 17984 13216 797 5572 15771 2497 17584 8491 4482
1814,15667 17383 17345 15503 15392 19135 12804 19311 10446 17748
1820,12066 18040 559 19890 1247 9229 9285 1609 5817 16008
1821,14591 15578 2740 13237 4364 6253 14395 1494 18728 17881
1823,15498 4189 19243 16846 12311 13808 3802 16338 19638 14097
1852,8895 19075 15666 5463 13302 6409 20599 10346 5401 12001
1854,2997 20172 10848 11943 16494 5141 14732 2780 1189 8539
1855,1111 3748 1092 8179 9696 2164 2736 10591 6971 10903
1871,19711 10511 13354 18009 12250 10916 7156 16941 17963 15043
1872,13941 15716 14879 11907 1302 2765 9008 173 18763 10681
1876,20134 9705 18649 12436 2272 10250 2674 6103 18381 4482
1878,7611 19648 16162 3855 18490 569 17692 12818 8951 7496
1880,125 9118 4376 6799 1243 14007 18712 12145 7465 11107
1881,2581 13402 8540 16433 4346 3876 1588 12668 5193 9681
1883,6252 4998 17554 6309 8456 14889 3770 6181 16583 7411
1885,10706 18332 11347 8195 14378 4026 15781 1587 4202 2506
1898,18615 11774 5971 6985 4062 9441 6309 6409 19776 13518
1900,11006 20131 6667 2404 14612 20349 6472 16298 2052 17947
1903,2144 17494 16045 15269 7972 16254 7963 3383 3915 7605
1904,11496 18743 8539 4743 8169 12311 956 3375 4765 15781
1906,17802 6557 1463 5924 12526 16994 2997 14807 6660 19733
1907,3740 13452 20534 16471 13980 1635 18728 6892 15578 14859
1911,5606 8018 8767 2780 648 2930 11373 3431 2997 13006
1912,16820 9941 12639 1719 8304 10636 17918 2367 2780 12599
1916,18644 12786 16085 15733 17205 6158 13570 2101 12658 4694
1927,7565 19163 18982 19721 11403 2818 19792 9651 5773 20572
1930,10848 1149 4949 15771 14338 1029 14277 9214 16502 4401
1939,15090 3009 1641 4467 522 18743 12739 14904 10743 10977
1944,9940 15722 5149 3242 18824 15988 18556 4070 3493 2859
1948,3304 16557 16484 14869 11251 15442 13435 4653 13506 7356
1953,3624 19462 19340 16708 18275 658 1060 4952 1300 17026
1957,3855 16008 14775 4205 9706 11214 7385 5817 16718 20329
1958,20120 6408 5746 8456 1627 3410 19856 4998 20351 14694
1959,8169 16457 8356 1476 17200 12075 18830 16521 17820 18404
1963,6253 10047 13139 16760 18637 3885 781 9624 18649 5805
1967,6092 15949 13370 13735 2608 115 6054 2596 11837 18100
1969,9163 1641 17516 8112 10977 4765 963 2627 15542 11928
1978,9961 3919 6 3212 18026 3413 15312 13790 1484 19205
1979,12507 16144 9202 20532 13154 17896 9592 14170 9903 9058
1986,11157 18262 13119 1290 11740 7989 20372 17217 16832 8928
1990,12510 4319 8828 15090 3119 13431 6317 11233 9337 16451
1993,10019 1385 14837 11870 16460 15915 14313 18266 15215 553
1997,20634 6859 6881 6882 6883 6884 6885 6886 6887 6888
2000,16909 18701 10926 12173 19205 3919 16585 6562 5878 4185
2004,13276 7953 6911 12225 14718 1333 5139 10316 11016 6915
2005,4910 797 9337 16494 6444 8866 15781 12882 8822 1149
2014,723 13452 12718 4809 2317 18627 19699 10636 6245 10041
2015,8112 8539 15498 7000 13622 14149 11029 5679 9804 12162
2022,13593 8618 8342 333 4704 8033 20444 1779 12196 3272
2024,4499 8070 16779 9001 598 11223 14839 686 7074 12833
2031,11744 1149 15771 5905 18874 16890 8152 20282 4358 5463
2032,14826 7506 18428 2997 20167 8866 10711 12510 3431 5141
2036,7961 17635 3242 17663 12071 18425 19969 14572 3961 9473
2037,13506 16802 2955 368 14358 4948 11251 9491 3304 11512
2042,4013 11357 8324 19846 3790 5100 2780 9676 5924 14524
2045,17217 13129 19707 20249 13331 15542 10228 9735 5302 3748
2057,20120 4998 11794 16316 3360 13202 12733 16080 18987 379
2061,6444 11027 14280 4986 19376 13251 4133 8439 6629 10654
2068,20144 12910 17984 11415 1256 19703 12426 13757 18539 17404
2070,6226 11615 18490 9383 19786 15942 10843 13908 2339 7770
2074,19119 395 6915 18377 1333 6911 10659 4072 16336 5139
2077,4013 3278 14597 3606 7153 7925 5799 1587 14247 5030
2079,7163 20169 3830 12510 5463 1489 425 7384 1299 12557
2080,3164 6823 8869 7702 16749 3741 12488 4133 12043 19390
2085,3212 12295 7393 19292 10694 15241 6018 4255 3413 11838
2086,8283 10910 1329 19060 15593 18266 15462 4926 10877 9469
2096,16820 5606 3668 8018 1719 16862 3463 9941 11117 12594
2104,4057 6892 13671 5169 11896 12718 17597 18859 8229 8160
2107,12261 10250 20548 6933 18440 10807 19812 6602 15713 18074
2112,1826 11286 15392 19135 15503 19311 15232 3128 2191 10704
2114,6925 20254 11722 5252 7000 11282 13155 13517 9430 6367
2125,2409 5069 4965 19398 8690 17827 8063 16601 16171 19411
2126,3885 13980 9826 18649 3431 8481 15670 80 15699 16381
2134,11896 17926 4809 4460 17087 19662 12718 4267 2525 2641
2137,6355 894 13513 14758 4311 8956 18401 417 1859 14309
2142,12587 2596 688 4834 20444 4894 3938 4540 4510 1779
2162,316 5739 18876 6971 624 19889 3830 2627 5572 565
2164,10636 17034 8281 16615 1231 10894 7394 15941 15204 667
