itemid,mean,dev_std,min,max,sparse
153,0.020047713, 0.04170503, 3.933484e-05, 0.31637445, 0.991955415556094
154,0, 0, 0, 0, 1
155,0.018015506, 0.021693222, 0.00029230394, 0.12699124, 0.9962200145384056
156,0.017747901, 0.029128475, 6.948456e-05, 0.2045037, 0.992827719893385
157,0.02828931, 0.04109595, 9.867959e-06, 0.32083014, 0.9955900169614732
158,0.019440014, 0.044030685, 8.128978e-06, 0.22973357, 0.9954446329052581
159,0.01873474, 0.033645105, 5.1436473e-05, 0.2770672, 0.9765931669493579
160,0.014696118, 0.031559043, 8.065304e-06, 0.3043667, 0.9815362248606736
161,0.022410154, 0.03567381, 5.3667532e-05, 0.2948925, 0.9819239156772473
162,0.011164843, 0.01738083, 3.9681192e-05, 0.1012131, 0.9915677247395203
163,0.021699363, 0.03991485, 1.2891737e-05, 0.29545984, 0.9868669735885631
164,0.014430346, 0.024126664, 7.4638415e-06, 0.09837123, 0.9952992488490429
165,0.020199839, 0.033578034, 7.312182e-05, 0.14149469, 0.9963169372425491
166,0.022982193, 0.04896503, 6.3839405e-05, 0.37182945, 0.9927307971892416
167,0.018233638, 0.030546345, 9.38301e-06, 0.1813415, 0.9901623455294403
168,0.022414502, 0.03889793, 0.00016729745, 0.23259969, 0.9972861642839835
169,0.05162365, 0.08419972, 0.0010790123, 0.369106, 0.9992246183668524
170,0.01709288, 0.029701706, 7.4634295e-06, 0.20054898, 0.9913254179791616
171,0.031447653, 0.04625983, 1.981638e-05, 0.2568837, 0.9944269445117518
172,0.019566992, 0.036051657, 4.169299e-05, 0.31403553, 0.9891446571359341
173,0.017506585, 0.02910091, 2.6214164e-05, 0.2285612, 0.9801793070026654
174,0.020333847, 0.044704985, 5.6217405e-06, 0.2393533, 0.9969953961715532
175,0.015270918, 0.013743494, 0.00011628308, 0.03300774, 0.9970923188756966
176,0.0216662, 0.046243556, 2.0642934e-05, 0.47110316, 0.9839592924642597
177,0.018996151, 0.025701923, 0.00010377058, 0.075067416, 0.9977707778047008
178,0.019593533, 0.038367834, 3.387548e-05, 0.4082183, 0.972377029319118
179,0.021903057, 0.04677872, 2.0107422e-05, 0.31094834, 0.9928761812454567
180,0.019673117, 0.029328488, 1.6180025e-05, 0.18857951, 0.9889992730797189
181,0.027258191, 0.050189465, 5.9146846e-06, 0.43698, 0.9687424279137388
182,0.034973994, 0.070600376, 0.0006544882, 0.3884231, 0.9984976980857766
183,0.02798875, 0.051845983, 0.00013847253, 0.40326324, 0.9854131330264114
184,0.016998297, 0.035451844, 3.2709215e-06, 0.2084096, 0.9980130845650593
185,0.020600175, 0.04104968, 0.00012048987, 0.28580168, 0.9952992488490429
186,0.018057823, 0.03644373, 2.9110097e-05, 0.26850054, 0.9920523382602374
187,0.039343417, 0.075492084, 2.9854078e-05, 0.366907, 0.9979161618609159
188,0.010907895, 0.009419137, 0.0010742282, 0.031158559, 0.999660770535498
189,0.0153997755, 0.027514508, 3.311556e-06, 0.20577261, 0.9935546401744608
190,0.03035903, 0.04821528, 0.0013231512, 0.20512669, 0.9991761570147807
191,0.019071452, 0.032514468, 2.6158108e-05, 0.2750786, 0.9817300702689605
192,0.017050778, 0.02229594, 0.00013411144, 0.12311881, 0.9944754058638235
193,0.024883198, 0.045244828, 5.5143764e-06, 0.40825015, 0.9773200872304337
194,0.01416294, 0.018061828, 0.0003275583, 0.06980354, 0.9980615459171311
195,0.027138902, 0.044788342, 1.1342859e-06, 0.339922, 0.9882238914465714
196,0.033749297, 0.056398083, 2.8257502e-05, 0.42292234, 0.9920038769081657
197,0.01709237, 0.024810828, 1.965901e-05, 0.2142145, 0.9801308456505936
198,0.019447077, 0.046574477, 2.6095175e-05, 0.45129713, 0.9874000484613521
199,0.018770747, 0.03673661, 2.5628979e-05, 0.33086205, 0.9934092561182457
200,0.020803768, 0.052593183, 1.0841296e-05, 0.46306732, 0.9860431306033438
201,0, 0, 0, 0, 1
202,0, 0, 0, 0, 1
203,0.01597641, 0.024280952, 8.400437e-06, 0.12709688, 0.9922946450205961
204,0.02328207, 0.043795332, 8.3036124e-05, 0.4261742, 0.9895808093045796
205,0.030222796, 0.048169248, 6.057361e-05, 0.2785073, 0.994233099103465
206,0.01603018, 0.04670993, 6.1162364e-06, 0.38895655, 0.9928761812454567
207,0.017076224, 0.030332157, 6.73843e-06, 0.2995381, 0.9868669735885631
208,0.019316062, 0.03636906, 0.0001128576, 0.18265241, 0.9959292464259752
209,0.023852332, 0.03647979, 7.28711e-06, 0.24714884, 0.983377756239399
210,0.06314214, 0.094004646, 0.00021189607, 0.31530377, 0.9995153864792827
211,0.016039666, 0.033565547, 0.00076368003, 0.12548955, 0.9994184637751393
212,0.019381726, 0.03838506, 2.3486922e-05, 0.36687022, 0.988805427671432
213,0.013732785, 0.030420622, 3.08556e-05, 0.27819526, 0.9912769566270899
214,0.031820223, 0.04443223, 3.3239245e-05, 0.26285234, 0.9918100314998789
215,0.024970386, 0.042429864, 4.5442222e-05, 0.40751445, 0.9735401017688393
216,0.024988692, 0.039230008, 2.5945114e-05, 0.32872286, 0.9679185849285195
217,0.025988534, 0.046325102, 7.8746425e-06, 0.3809394, 0.9857039011388418
218,0.025649386, 0.043865055, 1.7577606e-05, 0.31960437, 0.9925854131330264
219,0.01610822, 0.027962383, 1.8766335e-05, 0.15912421, 0.9918584928519506
220,0.019319385, 0.030666424, 9.569251e-06, 0.23346001, 0.984104676520475
221,0.026753591, 0.045224935, 0.00012085011, 0.23514771, 0.9981584686212746
222,0.018159142, 0.035051797, 1.4410324e-06, 0.40237388, 0.9756239399079234
223,0.025691712, 0.039683476, 8.230244e-05, 0.2542119, 0.9950084807366125
224,0.023383178, 0.036791846, 7.3642827e-06, 0.20459439, 0.9965107826508359
225,0.01519514, 0.030582268, 2.8019413e-06, 0.15448368, 0.993021565301672
226,0.030677373, 0.04987084, 3.9682076e-05, 0.32695708, 0.9926823358371698
227,0.02151441, 0.04000561, 4.974772e-05, 0.25602132, 0.9907923431063727
228,0.022752548, 0.048816632, 1.8125515e-05, 0.4432256, 0.9843954446329053
229,0.025344113, 0.04464679, 6.584341e-07, 0.4577985, 0.9595832323721831
230,0.07001027, 0.08094934, 0.002357442, 0.38046867, 0.9986430821419917
231,0.026744088, 0.04263623, 1.1639718e-06, 0.17160846, 0.9984976980857766
232,0.016542053, 0.014961282, 0.00060681446, 0.056838047, 0.9987884661982069
233,0.019922223, 0.041858736, 5.260133e-05, 0.34162977, 0.9952023261448995
234,0.022123221, 0.039277792, 0.00010362901, 0.2944129, 0.9935546401744608
235,0.035909254, 0.060968556, 1.4128376e-05, 0.34055886, 0.9939907923431064
236,0.041658275, 0.04700923, 0.0056796647, 0.17713095, 0.9995153864792827
237,0.021382494, 0.055261455, 7.226537e-05, 0.40319178, 0.995105403440756
238,0.01729783, 0.035986565, 4.929813e-06, 0.33177197, 0.9877392779258541
239,0.033141457, 0.044373415, 6.820027e-05, 0.14676444, 0.998255391325418
240,0.0121917045, 0.02726998, 0.00015752527, 0.17614199, 0.9979161618609159
241,0.19212277, 0.14261653, 0.020722277, 0.3698861, 0.9998546159437849
242,0.028682752, 0.03021902, 7.298411e-05, 0.13136332, 0.9975769323964139
243,0.030051526, 0.06504371, 7.176413e-05, 0.38003752, 0.9981100072692028
244,0.02177029, 0.039810937, 0.00010760024, 0.33122528, 0.9889023503755755
245,0.02251347, 0.038160395, 9.480391e-06, 0.27254954, 0.9878362006299976
246,0.07275942, 0.05918092, 0.0021397134, 0.14789638, 0.999466925127211
247,0.022144035, 0.038404264, 8.244147e-06, 0.38422054, 0.9827477586624667
248,0.0097423745, 0.013126432, 1.9940751e-05, 0.05879017, 0.9948146353283257
249,0.008206262, 0.010773352, 0.00012099233, 0.038865652, 0.9968015507632663
250,0.025490655, 0.05447455, 7.992568e-05, 0.4267194, 0.9839592924642597
251,0.028153513, 0.04593385, 1.82595e-05, 0.13194314, 0.99859462078992
252,0.010467011, 0.019593302, 0.000152984, 0.08448827, 0.999127695662709
253,0.014254704, 0.015560022, 9.509571e-05, 0.051062662, 0.9969469348194815
254,0.020080293, 0.04408978, 8.626392e-05, 0.33702716, 0.9968984734674098
255,0.0463984, 0.025788978, 0.00085849594, 0.06740249, 0.9990792343106373
256,0.02836009, 0.046951275, 0.00015184005, 0.26628685, 0.9971892415798401
257,0.01664364, 0.0030140963, 0.001755548, 0.017357575, 0.9972861642839835
258,0.019696532, 0.03110512, 4.009509e-05, 0.21306656, 0.9905015749939423
259,0.059553966, 0.07263606, 0.0027947004, 0.26571944, 0.99859462078992
260,0.021858962, 0.036805373, 8.716796e-06, 0.4302772, 0.9765931669493579
261,0.02047832, 0.04332663, 5.7529865e-05, 0.3582239, 0.9868669735885631
262,0, 0, 0, 0, 1
263,0.016827531, 0.034224328, 1.6436752e-05, 0.4282878, 0.9797916161860916
264,0.021024026, 0.06398526, 3.8334533e-06, 0.4054781, 0.9980615459171311
265,0.017435111, 0.04181981, 2.028801e-05, 0.3854082, 0.9927792585413133
266,0.022085499, 0.025602214, 9.021195e-06, 0.0655563, 0.9980615459171311
267,0.02134694, 0.041672986, 0.0006191028, 0.15698847, 0.9992730797189242
268,0.027089745, 0.041611504, 5.530709e-05, 0.4477601, 0.9822146837896777
269,0.032315224, 0.017746119, 0.0002561215, 0.044338472, 0.9986430821419917
270,0.054667395, 0.09103229, 0.00016192888, 0.45509285, 0.9983038526774897
271,0, 0, 0, 0, 1
272,0.03098537, 0.053938344, 2.5347732e-05, 0.43943623, 0.9823116064938212
273,0.02793607, 0.046265207, 0.0002542487, 0.20075415, 0.9972377029319118
274,0.029128866, 0.019303642, 0.0002339611, 0.046157014, 0.9984976980857766
275,0.03302374, 0.05072288, 0.00062285457, 0.25745437, 0.9983523140295614
276,0, 0, 0, 0, 1
277,0.026759231, 0.045452207, 3.386626e-06, 0.4360919, 0.9618609159195541
278,0.03851517, 0.035921164, 0.00012594114, 0.18879946, 0.9987884661982069
279,0.033566892, 0.059704505, 0.00012846298, 0.2958832, 0.9949600193845408
280,0.027142256, 0.0470189, 1.6067304e-05, 0.40694395, 0.9636055245941362
281,0.022991033, 0.044173412, 3.926174e-06, 0.4652228, 0.9770293191180034
282,0.035604816, 0.058272425, 6.9948735e-05, 0.36029962, 0.9909377271625879
283,0.020022525, 0.03740391, 7.980355e-06, 0.11806591, 0.9974315483401986
284,0.036200512, 0.042399064, 0.0023558985, 0.109828375, 0.9996123091834263
285,0.017238265, 0.0328361, 2.4329185e-05, 0.23421961, 0.981633147564817
286,0, 0, 0, 0, 1
287,0.06850993, 0.104335114, 0.0013951666, 0.33004013, 0.9995638478313545
288,0.018840184, 0.034590222, 1.7266839e-05, 0.2131755, 0.9902592682335837
289,0.012752704, 0.022236964, 6.457537e-05, 0.21350814, 0.9900654228252969
290,0.027159775, 0.04791671, 5.705343e-06, 0.21432823, 0.9986915434940635
291,0.04471923, 0.039148387, 0.006827965, 0.12756242, 0.9995638478313545
292,0.024447676, 0.04340134, 1.4724502e-05, 0.46946025, 0.9803246910588805
293,0.009477099, 0.0166205, 9.599614e-05, 0.09162561, 0.9970438575236249
294,0.012790939, 0.0437584, 0.00016530305, 0.21720232, 0.9988853889023503
295,0.09898144, 0.059442915, 0.02250291, 0.15634343, 0.9996123091834263
296,0.015850758, 0.026089681, 2.521831e-06, 0.20151062, 0.9831354494790404
297,0.04639845, 0.025789917, 0.00085866265, 0.06738725, 0.9990792343106373
298,0.021116227, 0.04725396, 1.9347344e-05, 0.38367245, 0.9945238672158954
299,0.018669166, 0.03026776, 7.895785e-06, 0.25735986, 0.9771262418221468
300,0.015242729, 0.024163447, 6.358313e-05, 0.12419191, 0.9938454082868912
301,0.007817493, 0.008921104, 0.00020441486, 0.03165357, 0.998933850254422
302,0.018786801, 0.034586295, 1.9313093e-05, 0.3467472, 0.9720377998546159
303,0.015452547, 0.027127095, 3.3497606e-06, 0.23669404, 0.9842985219287618
304,0.018412422, 0.04312221, 5.139701e-06, 0.4005627, 0.9942815604555367
305,0.023591451, 0.041500475, 2.6075115e-05, 0.3188507, 0.991422340683305
306,0.021437306, 0.047631223, 2.115348e-05, 0.45856753, 0.983377756239399
307,0, 0, 0, 0, 1
308,0.032663975, 0.050718706, 2.14394e-05, 0.43365768, 0.9548824812212261
309,0.016009517, 0.026169365, 4.3948716e-05, 0.10367691, 0.9981100072692028
310,0.022737108, 0.03567031, 0.00010393512, 0.26120248, 0.9935061788223891
311,0.0059566544, 0.003898154, 0.0009319993, 0.01124931, 0.999660770535498
312,0, 0, 0, 0, 1
313,0.01450291, 0.030317655, 0.0001005413, 0.19861242, 0.9967046280591229
314,0.015574649, 0.02974801, 4.7637874e-05, 0.18425488, 0.9968015507632663
315,0.023641363, 0.04466581, 1.0286532e-05, 0.4064921, 0.9727647201356918
316,0.02839979, 0.045633066, 1.2593975e-05, 0.40019616, 0.9596316937242549
317,0.026525626, 0.046256755, 9.08028e-06, 0.42079988, 0.97552701720378
318,0.02564872, 0.04946024, 6.0279584e-05, 0.47266892, 0.9814393021565302
319,0.02426263, 0.061371654, 1.0659617e-05, 0.44508103, 0.9968015507632663
320,0.04581565, 0.04113488, 0.001196191, 0.1663205, 0.9993215410709959
321,0.026727598, 0.037769932, 5.814127e-05, 0.16178843, 0.9967046280591229
322,0.017085455, 0.021659989, 3.1487678e-05, 0.06058559, 0.9974800096922705
323,0.025596274, 0.048860587, 1.1796519e-05, 0.42360264, 0.9879331233341411
324,0.025308125, 0.024911445, 3.8871035e-06, 0.06322636, 0.9983038526774897
325,0.025159992, 0.04183889, 2.6969958e-05, 0.2169115, 0.9925854131330264
326,0.014510492, 0.025244428, 9.0171736e-05, 0.087185, 0.9991761570147807
327,0.035943456, 0.055645544, 0.0005595719, 0.30406994, 0.9982069299733463
328,0.03225594, 0.08012803, 1.2536489e-05, 0.36917385, 0.9969953961715532
329,0.02661251, 0.051222898, 2.5129277e-05, 0.3928606, 0.9954446329052581
330,0.018507412, 0.020037247, 0.0001991741, 0.13325843, 0.9969469348194815
331,0.024675936, 0.015032249, 0.00042455492, 0.036222808, 0.9982069299733463
332,0.13547798, 1.5333843e-06, 0.1354752, 0.13548015, 0.9997092318875697
333,0.023644846, 0.040814698, 2.514252e-05, 0.36955675, 0.9726677974315483
334,0.027820427, 0.046843845, 1.6777862e-05, 0.34883776, 0.982166222437606
335,0.013557326, 0.019167138, 2.2449041e-05, 0.07867335, 0.9979161618609159
336,0.03064553, 0.04308433, 3.0036352e-05, 0.26256275, 0.993360794766174
337,0.0121188015, 0.021518027, 8.099428e-05, 0.14712855, 0.9953961715531864
338,0.018092532, 0.029557852, 0.0001951457, 0.17107362, 0.9962684758904773
339,0.03452956, 0.056335956, 2.5155072e-05, 0.3523836, 0.9842985219287618
340,0.013135706, 0.023220116, 2.5747211e-05, 0.1763115, 0.9913254179791616
341,0.029291812, 0.043184184, 9.063899e-06, 0.3982481, 0.9845892900411921
342,0.03347811, 0.03799356, 0.00027808305, 0.1116128, 0.9987884661982069
343,0.023308428, 0.05901159, 1.1643144e-05, 0.42709628, 0.9936515628786043
344,0.031448066, 0.04836872, 1.555553e-05, 0.4169321, 0.9563847831354495
345,0.014149938, 0.023553524, 2.2727959e-06, 0.14203689, 0.9938454082868912
346,0.052713215, 0.046750493, 0.0031310022, 0.13582748, 0.9995638478313545
347,0, 0, 0, 0, 1
